study	label	key	reference	method	subsample_ref	mean_f1	n_samples	mean_support	rank	n_combos	norm_rank	is_best
CMC	Astrocyte	class	Dissection Primary visual cortexV1	seurat	500	0.9791235334713595	92	7.565217391304348	49.0	60	0.8135593220338984	False
CMC	Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi	50	0.9796493805662877	92	7.565217391304348	48.0	60	0.7966101694915254	False
CMC	Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi	100	0.9551675318996563	92	7.565217391304348	53.0	60	0.8813559322033898	False
CMC	Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi	500	0.9647198303713379	92	7.565217391304348	52.0	60	0.864406779661017	False
CMC	Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	100	0.998792270531401	92	7.565217391304348	5.5	60	0.07627118644067797	False
CMC	Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	500	0.9886578449905482	92	7.565217391304348	37.0	60	0.6101694915254238	False
CMC	Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	0.994047619047619	92	7.565217391304348	30.0	60	0.4915254237288136	False
CMC	Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	0.996376811594203	92	7.565217391304348	20.5	60	0.3305084745762712	False
CMC	Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	0.9839544513457557	92	7.565217391304348	44.0	60	0.7288135593220338	False
CMC	Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	0.9964918334483552	92	7.565217391304348	18.0	60	0.288135593220339	False
CMC	Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	0.997459062676454	92	7.565217391304348	15.0	60	0.23728813559322035	False
CMC	Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	0.996376811594203	92	7.565217391304348	20.5	60	0.3305084745762712	False
CMC	Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	0.9927536231884058	92	7.565217391304348	32.0	60	0.5254237288135594	False
CMC	Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	0.9936162870945481	92	7.565217391304348	31.0	60	0.5084745762711864	False
CMC	Astrocyte	class	whole cortex	scvi	50	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	class	whole cortex	scvi	100	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	class	whole cortex	scvi	500	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	class	whole cortex	seurat	50	0.998028107158542	92	7.565217391304348	13.0	60	0.2033898305084746	False
CMC	Astrocyte	class	whole cortex	seurat	100	0.9849043199450959	92	7.565217391304348	41.0	60	0.6779661016949152	False
CMC	Astrocyte	class	whole cortex	seurat	500	0.9832454984628898	92	7.565217391304348	46.0	60	0.7627118644067796	False
CMC	Astrocyte	family	Dissection Angular gyrus AnG	scvi	50	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	family	Dissection Angular gyrus AnG	scvi	100	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	family	Dissection Angular gyrus AnG	scvi	500	0.9976708074534162	92	7.565217391304348	15.0	60	0.23728813559322035	False
CMC	Astrocyte	family	Dissection Angular gyrus AnG	seurat	50	0.996376811594203	92	7.565217391304348	21.5	60	0.3474576271186441	False
CMC	Astrocyte	family	Dissection Angular gyrus AnG	seurat	100	0.991901539122622	92	7.565217391304348	34.0	60	0.559322033898305	False
CMC	Astrocyte	family	Dissection Angular gyrus AnG	seurat	500	0.9497354497354498	92	7.565217391304348	55.0	60	0.9152542372881356	False
CMC	Astrocyte	family	Dissection Anterior cingulate cortex ACC	scvi	50	0.9913629044063828	92	7.565217391304348	35.0	60	0.576271186440678	False
CMC	Astrocyte	family	Dissection Anterior cingulate cortex ACC	scvi	100	0.9947492831124545	92	7.565217391304348	29.0	60	0.4745762711864407	False
CMC	Astrocyte	family	Dissection Anterior cingulate cortex ACC	scvi	500	0.9750413344492901	92	7.565217391304348	50.0	60	0.8305084745762712	False
CMC	Astrocyte	family	Dissection Anterior cingulate cortex ACC	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	family	Dissection Anterior cingulate cortex ACC	seurat	100	0.9879227053140096	92	7.565217391304348	39.0	60	0.6440677966101694	False
CMC	Astrocyte	family	Dissection Anterior cingulate cortex ACC	seurat	500	0.9842995169082126	92	7.565217391304348	42.5	60	0.7033898305084746	False
CMC	Astrocyte	family	Dissection Dorsolateral prefrontal cortex DFC	scvi	50	0.926264695766303	92	7.565217391304348	56.0	60	0.9322033898305084	False
CMC	Astrocyte	family	Dissection Dorsolateral prefrontal cortex DFC	scvi	100	0.8305920406819425	92	7.565217391304348	59.0	60	0.9830508474576272	False
CMC	Astrocyte	family	Dissection Dorsolateral prefrontal cortex DFC	scvi	500	0.8511964904654121	92	7.565217391304348	58.0	60	0.9661016949152542	False
CMC	Astrocyte	family	Dissection Dorsolateral prefrontal cortex DFC	seurat	50	0.9510789650815227	92	7.565217391304348	54.0	60	0.8983050847457628	False
CMC	Astrocyte	family	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	0.8943543359183359	92	7.565217391304348	57.0	60	0.9491525423728814	False
CMC	Astrocyte	family	Dissection Dorsolateral prefrontal cortex DFC	seurat	500	0.6474681521075181	92	7.565217391304348	60.0	60	1.0	False
CMC	Astrocyte	family	Dissection Primary auditory cortexA1	scvi	50	0.9832662116229891	92	7.565217391304348	45.0	60	0.7457627118644068	False
CMC	Astrocyte	family	Dissection Primary auditory cortexA1	scvi	100	0.996376811594203	92	7.565217391304348	21.5	60	0.3474576271186441	False
CMC	Astrocyte	family	Dissection Primary auditory cortexA1	scvi	500	0.985585746585969	92	7.565217391304348	40.0	60	0.6610169491525424	False
CMC	Astrocyte	family	Dissection Primary auditory cortexA1	seurat	50	0.9951690821256038	92	7.565217391304348	25.0	60	0.4067796610169492	False
CMC	Astrocyte	family	Dissection Primary auditory cortexA1	seurat	100	0.9904209799861974	92	7.565217391304348	36.0	60	0.5932203389830508	False
CMC	Astrocyte	family	Dissection Primary auditory cortexA1	seurat	500	0.9842995169082126	92	7.565217391304348	42.5	60	0.7033898305084746	False
CMC	Astrocyte	family	Dissection Primary somatosensory cortex S1	scvi	50	0.9968196764871956	92	7.565217391304348	18.0	60	0.288135593220339	False
CMC	Astrocyte	family	Dissection Primary somatosensory cortex S1	scvi	100	0.9972394755003451	92	7.565217391304348	17.0	60	0.2711864406779661	False
CMC	Astrocyte	family	Dissection Primary somatosensory cortex S1	scvi	500	0.9883930712792877	92	7.565217391304348	38.0	60	0.6271186440677966	False
CMC	Astrocyte	family	Dissection Primary somatosensory cortex S1	seurat	50	0.998792270531401	92	7.565217391304348	5.5	60	0.07627118644067797	False
CMC	Astrocyte	family	Dissection Primary somatosensory cortex S1	seurat	100	0.9961717254580257	92	7.565217391304348	24.0	60	0.3898305084745763	False
CMC	Astrocyte	family	Dissection Primary somatosensory cortex S1	seurat	500	0.972790565501563	92	7.565217391304348	51.0	60	0.847457627118644	False
CMC	Astrocyte	family	Dissection Primary visual cortexV1	scvi	50	0.994047619047619	92	7.565217391304348	30.5	60	0.5	False
CMC	Astrocyte	family	Dissection Primary visual cortexV1	scvi	100	0.996730957829356	92	7.565217391304348	19.0	60	0.3050847457627119	False
CMC	Astrocyte	family	Dissection Primary visual cortexV1	scvi	500	0.9802557842445249	92	7.565217391304348	47.0	60	0.7796610169491526	False
CMC	Astrocyte	family	Dissection Primary visual cortexV1	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	family	Dissection Primary visual cortexV1	seurat	100	0.9997949138638227	92	7.565217391304348	4.0	60	0.05084745762711865	False
CMC	Astrocyte	family	Dissection Primary visual cortexV1	seurat	500	0.9791235334713595	92	7.565217391304348	49.0	60	0.8135593220338984	False
CMC	Astrocyte	family	Human Multiple Cortical Areas SMART-seq	scvi	50	0.9796493805662877	92	7.565217391304348	48.0	60	0.7966101694915254	False
CMC	Astrocyte	family	Human Multiple Cortical Areas SMART-seq	scvi	100	0.9551675318996563	92	7.565217391304348	53.0	60	0.8813559322033898	False
CMC	Astrocyte	family	Human Multiple Cortical Areas SMART-seq	scvi	500	0.9647198303713379	92	7.565217391304348	52.0	60	0.864406779661017	False
CMC	Astrocyte	family	Human Multiple Cortical Areas SMART-seq	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	family	Human Multiple Cortical Areas SMART-seq	seurat	100	0.998792270531401	92	7.565217391304348	5.5	60	0.07627118644067797	False
CMC	Astrocyte	family	Human Multiple Cortical Areas SMART-seq	seurat	500	0.9886578449905482	92	7.565217391304348	37.0	60	0.6101694915254238	False
CMC	Astrocyte	family	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	0.994047619047619	92	7.565217391304348	30.5	60	0.5	False
CMC	Astrocyte	family	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	family	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	0.996376811594203	92	7.565217391304348	21.5	60	0.3474576271186441	False
CMC	Astrocyte	family	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	family	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	0.9839544513457557	92	7.565217391304348	44.0	60	0.7288135593220338	False
CMC	Astrocyte	family	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	family	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	0.9980446284794111	92	7.565217391304348	13.0	60	0.2033898305084746	False
CMC	Astrocyte	family	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	0.997459062676454	92	7.565217391304348	16.0	60	0.2542372881355932	False
CMC	Astrocyte	family	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	family	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	0.996376811594203	92	7.565217391304348	21.5	60	0.3474576271186441	False
CMC	Astrocyte	family	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	0.9927536231884058	92	7.565217391304348	33.0	60	0.5423728813559322	False
CMC	Astrocyte	family	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	0.9936162870945481	92	7.565217391304348	32.0	60	0.5254237288135594	False
CMC	Astrocyte	family	whole cortex	scvi	50	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	family	whole cortex	scvi	100	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	family	whole cortex	scvi	500	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	family	whole cortex	seurat	50	0.998028107158542	92	7.565217391304348	14.0	60	0.22033898305084745	False
CMC	Astrocyte	family	whole cortex	seurat	100	0.9849043199450959	92	7.565217391304348	41.0	60	0.6779661016949152	False
CMC	Astrocyte	family	whole cortex	seurat	500	0.9832454984628898	92	7.565217391304348	46.0	60	0.7627118644067796	False
CMC	Astrocyte	subclass	Dissection Angular gyrus AnG	scvi	50	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	subclass	Dissection Angular gyrus AnG	scvi	100	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	subclass	Dissection Angular gyrus AnG	scvi	500	0.9976708074534162	92	7.565217391304348	14.0	60	0.22033898305084745	False
CMC	Astrocyte	subclass	Dissection Angular gyrus AnG	seurat	50	0.996376811594203	92	7.565217391304348	20.5	60	0.3305084745762712	False
CMC	Astrocyte	subclass	Dissection Angular gyrus AnG	seurat	100	0.991901539122622	92	7.565217391304348	33.0	60	0.5423728813559322	False
CMC	Astrocyte	subclass	Dissection Angular gyrus AnG	seurat	500	0.9497354497354498	92	7.565217391304348	55.0	60	0.9152542372881356	False
CMC	Astrocyte	subclass	Dissection Anterior cingulate cortex ACC	scvi	50	0.9913629044063828	92	7.565217391304348	34.0	60	0.559322033898305	False
CMC	Astrocyte	subclass	Dissection Anterior cingulate cortex ACC	scvi	100	0.9947492831124545	92	7.565217391304348	29.0	60	0.4745762711864407	False
CMC	Astrocyte	subclass	Dissection Anterior cingulate cortex ACC	scvi	500	0.9750413344492901	92	7.565217391304348	50.0	60	0.8305084745762712	False
CMC	Astrocyte	subclass	Dissection Anterior cingulate cortex ACC	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	subclass	Dissection Anterior cingulate cortex ACC	seurat	100	0.9879227053140096	92	7.565217391304348	39.0	60	0.6440677966101694	False
CMC	Astrocyte	subclass	Dissection Anterior cingulate cortex ACC	seurat	500	0.9842995169082126	92	7.565217391304348	42.5	60	0.7033898305084746	False
CMC	Astrocyte	subclass	Dissection Dorsolateral prefrontal cortex DFC	scvi	50	0.926264695766303	92	7.565217391304348	56.0	60	0.9322033898305084	False
CMC	Astrocyte	subclass	Dissection Dorsolateral prefrontal cortex DFC	scvi	100	0.8305920406819425	92	7.565217391304348	59.0	60	0.9830508474576272	False
CMC	Astrocyte	subclass	Dissection Dorsolateral prefrontal cortex DFC	scvi	500	0.8511964904654121	92	7.565217391304348	58.0	60	0.9661016949152542	False
CMC	Astrocyte	subclass	Dissection Dorsolateral prefrontal cortex DFC	seurat	50	0.9504578470691003	92	7.565217391304348	54.0	60	0.8983050847457628	False
CMC	Astrocyte	subclass	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	0.8943543359183359	92	7.565217391304348	57.0	60	0.9491525423728814	False
CMC	Astrocyte	subclass	Dissection Dorsolateral prefrontal cortex DFC	seurat	500	0.6474681521075181	92	7.565217391304348	60.0	60	1.0	False
CMC	Astrocyte	subclass	Dissection Primary auditory cortexA1	scvi	50	0.9832662116229891	92	7.565217391304348	45.0	60	0.7457627118644068	False
CMC	Astrocyte	subclass	Dissection Primary auditory cortexA1	scvi	100	0.996376811594203	92	7.565217391304348	20.5	60	0.3305084745762712	False
CMC	Astrocyte	subclass	Dissection Primary auditory cortexA1	scvi	500	0.985585746585969	92	7.565217391304348	40.0	60	0.6610169491525424	False
CMC	Astrocyte	subclass	Dissection Primary auditory cortexA1	seurat	50	0.9951690821256038	92	7.565217391304348	25.0	60	0.4067796610169492	False
CMC	Astrocyte	subclass	Dissection Primary auditory cortexA1	seurat	100	0.9904209799861974	92	7.565217391304348	35.0	60	0.576271186440678	False
CMC	Astrocyte	subclass	Dissection Primary auditory cortexA1	seurat	500	0.9842995169082126	92	7.565217391304348	42.5	60	0.7033898305084746	False
CMC	Astrocyte	subclass	Dissection Primary somatosensory cortex S1	scvi	50	0.9968196764871956	92	7.565217391304348	16.0	60	0.2542372881355932	False
CMC	Astrocyte	subclass	Dissection Primary somatosensory cortex S1	scvi	100	0.9956866804692892	92	7.565217391304348	24.0	60	0.3898305084745763	False
CMC	Astrocyte	subclass	Dissection Primary somatosensory cortex S1	scvi	500	0.9883930712792877	92	7.565217391304348	38.0	60	0.6271186440677966	False
CMC	Astrocyte	subclass	Dissection Primary somatosensory cortex S1	seurat	50	0.998792270531401	92	7.565217391304348	5.5	60	0.07627118644067797	False
CMC	Astrocyte	subclass	Dissection Primary somatosensory cortex S1	seurat	100	0.9961717254580257	92	7.565217391304348	23.0	60	0.3728813559322034	False
CMC	Astrocyte	subclass	Dissection Primary somatosensory cortex S1	seurat	500	0.972790565501563	92	7.565217391304348	51.0	60	0.847457627118644	False
CMC	Astrocyte	subclass	Dissection Primary visual cortexV1	scvi	50	0.9888716356107661	92	7.565217391304348	36.0	60	0.5932203389830508	False
CMC	Astrocyte	subclass	Dissection Primary visual cortexV1	scvi	100	0.996730957829356	92	7.565217391304348	17.0	60	0.2711864406779661	False
CMC	Astrocyte	subclass	Dissection Primary visual cortexV1	scvi	500	0.9802557842445249	92	7.565217391304348	47.0	60	0.7796610169491526	False
CMC	Astrocyte	subclass	Dissection Primary visual cortexV1	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	subclass	Dissection Primary visual cortexV1	seurat	100	0.9997949138638227	92	7.565217391304348	4.0	60	0.05084745762711865	False
CMC	Astrocyte	subclass	Dissection Primary visual cortexV1	seurat	500	0.9791235334713595	92	7.565217391304348	49.0	60	0.8135593220338984	False
CMC	Astrocyte	subclass	Human Multiple Cortical Areas SMART-seq	scvi	50	0.9796493805662877	92	7.565217391304348	48.0	60	0.7966101694915254	False
CMC	Astrocyte	subclass	Human Multiple Cortical Areas SMART-seq	scvi	100	0.9551675318996563	92	7.565217391304348	53.0	60	0.8813559322033898	False
CMC	Astrocyte	subclass	Human Multiple Cortical Areas SMART-seq	scvi	500	0.9647198303713379	92	7.565217391304348	52.0	60	0.864406779661017	False
CMC	Astrocyte	subclass	Human Multiple Cortical Areas SMART-seq	seurat	50	1.0	92	7.565217391304348	2.0	60	0.01694915254237288	True
CMC	Astrocyte	subclass	Human Multiple Cortical Areas SMART-seq	seurat	100	0.998792270531401	92	7.565217391304348	5.5	60	0.07627118644067797	False
CMC	Astrocyte	subclass	Human Multiple Cortical Areas SMART-seq	seurat	500	0.9886578449905482	92	7.565217391304348	37.0	60	0.6101694915254238	False
CMC	Astrocyte	subclass	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	0.994047619047619	92	7.565217391304348	30.0	60	0.4915254237288136	False
CMC	Astrocyte	subclass	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	subclass	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	0.996376811594203	92	7.565217391304348	20.5	60	0.3305084745762712	False
CMC	Astrocyte	subclass	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	subclass	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	0.9839544513457557	92	7.565217391304348	44.0	60	0.7288135593220338	False
CMC	Astrocyte	subclass	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	subclass	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	50	0.9964918334483552	92	7.565217391304348	18.0	60	0.288135593220339	False
CMC	Astrocyte	subclass	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	100	0.997459062676454	92	7.565217391304348	15.0	60	0.23728813559322035	False
CMC	Astrocyte	subclass	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi	500	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	subclass	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	50	0.996376811594203	92	7.565217391304348	20.5	60	0.3305084745762712	False
CMC	Astrocyte	subclass	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	0.9927536231884058	92	7.565217391304348	32.0	60	0.5254237288135594	False
CMC	Astrocyte	subclass	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	0.9936162870945481	92	7.565217391304348	31.0	60	0.5084745762711864	False
CMC	Astrocyte	subclass	whole cortex	scvi	50	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	subclass	whole cortex	scvi	100	0.9948240165631469	92	7.565217391304348	27.0	60	0.4406779661016949	False
CMC	Astrocyte	subclass	whole cortex	scvi	500	0.9984472049689441	92	7.565217391304348	9.5	60	0.1440677966101695	False
CMC	Astrocyte	subclass	whole cortex	seurat	50	0.998028107158542	92	7.565217391304348	13.0	60	0.2033898305084746	False
CMC	Astrocyte	subclass	whole cortex	seurat	100	0.9849043199450959	92	7.565217391304348	41.0	60	0.6779661016949152	False
CMC	Astrocyte	subclass	whole cortex	seurat	500	0.9832454984628898	92	7.565217391304348	46.0	60	0.7627118644067796	False
CMC	Chandelier	class	Dissection Angular gyrus AnG	scvi	50	0.9487179487179487	39	1.5128205128205128	43.0	60	0.711864406779661	False
CMC	Chandelier	class	Dissection Angular gyrus AnG	scvi	100	0.9700854700854702	39	1.5128205128205128	37.0	60	0.6101694915254238	False
CMC	Chandelier	class	Dissection Angular gyrus AnG	scvi	500	0.9743589743589743	39	1.5128205128205128	20.0	60	0.3220338983050847	False
