study	key	metric	mean	std
GSE214244.1	class	macro_precision	0.9330392156862745	0.01691197783326911
GSE214244.1	class	macro_recall	0.6644409937888198	0.08055145738203699
GSE214244.1	class	micro_f1	0.88	0.02645751311064593
GSE214244.1	class	micro_precision	0.88	0.02645751311064593
GSE214244.1	class	micro_recall	0.88	0.02645751311064593
GSE214244.1	class	overall_accuracy	0.88	0.02645751311064593
GSE214244.1	class	weighted_f1	0.863040644398268	0.023199360928065713
GSE214244.1	class	weighted_precision	0.9597441171063518	0.01079147331487095
GSE214244.1	class	weighted_recall	0.88	0.02645751311064593
GSE214244.1	family	macro_f1	0.7828664894286171	0.0732313854257173
GSE214244.1	family	macro_precision	0.9447549019607843	0.014936669460726753
GSE214244.1	family	macro_recall	0.8072981366459627	0.08055145738203699
GSE214244.1	family	micro_f1	0.9499999999999998	0.010000000000000009
GSE214244.1	family	micro_precision	0.9499999999999998	0.010000000000000009
GSE214244.1	family	micro_recall	0.9499999999999998	0.010000000000000009
GSE214244.1	family	overall_accuracy	0.9499999999999998	0.010000000000000009
GSE214244.1	family	weighted_f1	0.9330406443982681	0.013539806403834478
GSE214244.1	family	weighted_precision	0.9624666752665978	0.01115249997676861
GSE214244.1	family	weighted_recall	0.9499999999999998	0.010000000000000009
GSE214244.1	global	macro_f1	0.997716894977169	0.003954453898559113
GSE214244.1	global	macro_precision	1.0	0.0
GSE214244.1	global	macro_recall	0.9954954954954954	0.007802030664724705
GSE214244.1	global	micro_f1	0.9966666666666667	0.005773502691896279
GSE214244.1	global	micro_precision	0.9966666666666667	0.005773502691896279
GSE214244.1	global	micro_recall	0.9966666666666667	0.005773502691896279
GSE214244.1	global	overall_accuracy	0.9966666666666667	0.005773502691896279
GSE214244.1	global	weighted_f1	0.998310502283105	0.0029262958849336305
GSE214244.1	global	weighted_precision	1.0	0.0
GSE214244.1	global	weighted_recall	0.9966666666666667	0.005773502691896279
GSE214244.1	subclass	macro_f1	0.6456563263981882	0.08291291045477389
GSE214244.1	subclass	macro_precision	0.941421568627451	0.010197374540546396
GSE214244.1	subclass	macro_recall	0.6607509489302967	0.08796022785836802
GSE214244.1	subclass	micro_f1	0.8733333333333334	0.03214550253664321
GSE214244.1	subclass	micro_precision	0.8733333333333334	0.03214550253664321
GSE214244.1	subclass	micro_recall	0.8733333333333334	0.03214550253664321
GSE214244.1	subclass	overall_accuracy	0.8733333333333334	0.03214550253664321
GSE214244.1	subclass	weighted_f1	0.858040644398268	0.027673489337491197
GSE214244.1	subclass	weighted_precision	0.9597441171063518	0.01079147331487095
GSE214244.1	subclass	weighted_recall	0.8733333333333334	0.03214550253664321
GSE247339.1	class	macro_f1	0.5215485044957866	0.05953267730051779
GSE247339.1	class	macro_precision	0.744918831810062	0.09269816240108955
GSE247339.1	class	macro_recall	0.608840364691868	0.05998088982424319
GSE247339.1	class	micro_f1	0.6721027287319422	0.08358362050688936
GSE247339.1	class	micro_precision	0.6721027287319422	0.08358362050688936
GSE247339.1	class	micro_recall	0.6721027287319422	0.08358362050688936
GSE247339.1	class	overall_accuracy	0.6721027287319422	0.08358362050688936
GSE247339.1	class	weighted_f1	0.6693650746804666	0.08275499744994416
GSE247339.1	class	weighted_precision	0.8964736096028242	0.037077501190361836
GSE247339.1	class	weighted_recall	0.6721027287319422	0.08358362050688936
GSE247339.1	family	macro_f1	0.6943669146386156	0.05634219923751603
GSE247339.1	family	macro_precision	0.8333402411097756	0.06629711063054736
GSE247339.1	family	macro_recall	0.7454924047519638	0.06430960078494792
GSE247339.1	family	micro_f1	0.7807223113964687	0.07447909897483818
GSE247339.1	family	micro_precision	0.7807223113964687	0.07447909897483818
GSE247339.1	family	micro_recall	0.7807223113964687	0.07447909897483818
GSE247339.1	family	overall_accuracy	0.7807223113964687	0.07447909897483818
GSE247339.1	family	weighted_f1	0.787160400376582	0.07602725971130805
GSE247339.1	family	weighted_precision	0.9223558094036775	0.030237968648960972
GSE247339.1	family	weighted_recall	0.7807223113964687	0.07447909897483818
GSE247339.1	global	macro_f1	0.7198360143875033	0.10414370592547088
GSE247339.1	global	macro_precision	0.6990829329992361	0.11267029790706899
GSE247339.1	global	macro_recall	0.8570256254462663	0.08742896172754824
GSE247339.1	global	micro_f1	0.8490529695024077	0.05924300024842819
GSE247339.1	global	micro_precision	0.8490529695024077	0.05924300024842819
GSE247339.1	global	micro_recall	0.8490529695024077	0.05924300024842819
GSE247339.1	global	overall_accuracy	0.8490529695024077	0.05924300024842819
GSE247339.1	global	weighted_f1	0.8923451214870904	0.04295649783769346
GSE247339.1	global	weighted_precision	0.95995016798451	0.020208432207600657
GSE247339.1	global	weighted_recall	0.8490529695024077	0.05924300024842819
GSE247339.1	subclass	macro_f1	0.5612220787690742	0.05581904255345078
GSE247339.1	subclass	macro_precision	0.7742917220794987	0.07422434008891453
GSE247339.1	subclass	macro_recall	0.6345361304060548	0.05660764791775053
GSE247339.1	subclass	micro_f1	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	micro_precision	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	micro_recall	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	overall_accuracy	0.6721027287319422	0.08358362050688936
GSE247339.1	subclass	weighted_f1	0.6684314832557368	0.08309548952730453
GSE247339.1	subclass	weighted_precision	0.8956009545349831	0.03693350360196232
GSE247339.1	subclass	weighted_recall	0.6721027287319422	0.08358362050688936
GSE247339.2	class	macro_f1	0.5202670860277128	0.05121761129516602
GSE247339.2	class	macro_precision	0.6928291321156543	0.08070726928268514
GSE247339.2	class	macro_recall	0.6295062590940884	0.06362419112248069
GSE247339.2	class	micro_f1	0.6321206786994711	0.08259034887324165
GSE247339.2	class	micro_precision	0.6321206786994711	0.08259034887324165
GSE247339.2	class	micro_recall	0.6321206786994711	0.08259034887324165
GSE247339.2	class	overall_accuracy	0.6321206786994711	0.08259034887324165
GSE247339.2	class	weighted_f1	0.6106619620770166	0.08567832647400005
GSE247339.2	class	weighted_precision	0.8582370067880541	0.05673244429984351
GSE247339.2	class	weighted_recall	0.6321206786994711	0.08259034887324165
GSE247339.2	family	macro_f1	0.6940832638858428	0.04600312672807849
GSE247339.2	family	macro_precision	0.8098225396181631	0.05269418464194575
GSE247339.2	family	macro_recall	0.7516583645682628	0.05433292620054065
GSE247339.2	family	micro_f1	0.7841724684250457	0.06649137331262038
GSE247339.2	family	micro_precision	0.7841724684250457	0.06649137331262038
GSE247339.2	family	micro_recall	0.7841724684250457	0.06649137331262038
GSE247339.2	family	overall_accuracy	0.7841724684250457	0.06649137331262038
GSE247339.2	family	weighted_f1	0.7745019777494188	0.06631181135299787
GSE247339.2	family	weighted_precision	0.8982088904023195	0.03804960358083969
GSE247339.2	family	weighted_recall	0.7841724684250457	0.06649137331262038
GSE247339.2	global	macro_f1	0.6747857791978487	0.12549757931514807
GSE247339.2	global	macro_precision	0.6310859013993688	0.13799330509214322
GSE247339.2	global	macro_recall	0.860367669677218	0.08819246250848964
GSE247339.2	global	micro_f1	0.8603764597372845	0.05935726147492188
GSE247339.2	global	micro_precision	0.8603764597372845	0.05935726147492188
GSE247339.2	global	micro_recall	0.8603764597372845	0.05935726147492188
GSE247339.2	global	overall_accuracy	0.8603764597372845	0.05935726147492188
GSE247339.2	global	weighted_f1	0.8933074641226753	0.04551807191114643
GSE247339.2	global	weighted_precision	0.9523884040317011	0.023761568494261663
GSE247339.2	global	weighted_recall	0.8603764597372845	0.05935726147492188
GSE247339.2	subclass	macro_f1	0.5671863749601359	0.05123669067271022
GSE247339.2	subclass	macro_precision	0.735581957269749	0.06999049989181648
GSE247339.2	subclass	macro_recall	0.6606054925585755	0.06247826908787164
GSE247339.2	subclass	micro_f1	0.6321206786994711	0.08259034887324165
GSE247339.2	subclass	micro_precision	0.6321206786994711	0.08259034887324165
GSE247339.2	subclass	micro_recall	0.6321206786994711	0.08259034887324165
GSE247339.2	subclass	overall_accuracy	0.6321206786994711	0.08259034887324165
GSE247339.2	subclass	weighted_f1	0.6099107161737285	0.0859690194937116
GSE247339.2	subclass	weighted_precision	0.8583814620060387	0.05658271546254668
GSE247339.2	subclass	weighted_recall	0.6321206786994711	0.08259034887324165
