label	key	reference	method	subsample_ref	mean_rank	median_rank	mean_norm_rank	n_studies	n_wins	mean_f1_across_studies	std_f1_across_studies	mean_support	total_samples	win_fraction
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	10.833333333333334	10.75	0.4275362318840579	6	1	0.918082075292615	0.05643017015877708	0.1036213119691467	64	0.16666666666666666
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	11.25	10.75	0.44565217391304346	6	2	0.8747417182806118	0.1363831166525365	0.1036213119691467	64	0.3333333333333333
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	11.416666666666666	10.75	0.4528985507246377	6	1	0.8889294353419008	0.11145582510370758	0.1036213119691467	64	0.16666666666666666
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	11.5	12.0	0.45652173913043476	6	0	0.9170603936170929	0.04339989301934781	0.1036213119691467	64	0.0
Astrocyte	class	whole cortex	scvi	500	13.333333333333334	15.0	0.5362318840579711	6	1	0.8953333473510829	0.07936363514745083	0.1036213119691467	64	0.16666666666666666
Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	14.833333333333334	16.0	0.6014492753623188	6	0	0.8901888573252017	0.06417274524380023	0.1036213119691467	64	0.0
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	15.0	14.75	0.6086956521739131	6	0	0.8907875148994782	0.07524568877319475	0.1036213119691467	64	0.0
Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	16.75	19.0	0.6847826086956522	6	1	0.8690343019826868	0.08643116674319015	0.1036213119691467	64	0.16666666666666666
Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	17.5	18.0	0.7173913043478262	6	0	0.8015964305139192	0.15836663796193223	0.1036213119691467	64	0.0
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	19.666666666666668	19.0	0.8115942028985508	6	0	0.8122888364463803	0.16565866868376145	0.1036213119691467	64	0.0
Astrocyte	class	whole cortex	seurat	50	19.666666666666668	21.0	0.8115942028985508	6	0	0.8468138992285085	0.06151901502386611	0.1036213119691467	64	0.0
Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	19.833333333333332	18.5	0.8188405797101449	6	0	0.7951748554282854	0.16518314153047495	0.1036213119691467	64	0.0
Astrocyte	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	20.833333333333332	22.0	0.8623188405797101	6	0	0.8126708337362955	0.12866502921004846	0.1036213119691467	64	0.0
Astrocyte	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	22.833333333333332	22.5	0.9492753623188405	6	0	0.7632333001274084	0.10911930928307717	0.1036213119691467	64	0.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	3.75	3.75	0.11956521739130435	2	2	0.9920634920634921	0.011223917161691192	0.014444444444444444	11	1.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	4.25	4.25	0.14130434782608697	2	1	0.9861111111111112	0.01964185503295962	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	4.75	4.75	0.16304347826086957	2	1	0.8902116402116402	0.15526418740339534	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	whole cortex	seurat	500	5.25	5.25	0.18478260869565216	2	1	0.8888888888888888	0.15713484026367724	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	whole cortex	seurat	100	5.75	5.75	0.20652173913043478	2	1	0.8796296296296295	0.17022941028565042	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	whole cortex	scvi	100	6.25	6.25	0.2282608695652174	2	1	0.7685185185185185	0.3273642505493276	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	6.75	6.75	0.25	2	1	0.7666666666666666	0.32998316455372223	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	7.25	7.25	0.2717391304347826	2	1	0.7481481481481481	0.35617230459766835	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	whole cortex	scvi	500	7.75	7.75	0.2934782608695652	2	1	0.7129629629629629	0.40593167068116615	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	8.25	8.25	0.31521739130434784	2	1	0.6925925925925926	0.43473972472950695	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	whole cortex	scvi	50	9.0	9.0	0.34782608695652173	2	1	0.6370370370370371	0.5133071448613455	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	11.25	11.25	0.44565217391304346	2	1	0.5648148148148148	0.6154447910327359	0.014444444444444444	11	0.5
Cajal-Retzius cell	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	14.0	14.0	0.5652173913043478	2	0	0.38703703703703707	0.1597537542680718	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	15.0	15.0	0.6086956521739131	2	0	0.37037037037037035	0.18332398030762345	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	15.0	15.0	0.6086956521739131	2	0	0.37037037037037035	0.18332398030762345	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	15.75	15.75	0.6413043478260869	2	0	0.3314814814814815	0.23832117439991043	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	18.0	18.0	0.7391304347826086	2	0	0.28703703703703703	0.30117511050538137	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	18.0	18.0	0.7391304347826086	2	0	0.28703703703703703	0.30117511050538137	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	18.0	18.0	0.7391304347826086	2	0	0.28703703703703703	0.30117511050538137	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	19.75	19.75	0.8152173913043479	2	0	0.05555555555555555	0.07856742013183861	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	20.0	20.0	0.8260869565217391	2	0	0.25	0.3535533905932738	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	21.0	21.0	0.8695652173913044	2	0	0.037037037037037035	0.05237828008789241	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	22.25	22.25	0.9239130434782609	2	0	0.027777777777777776	0.039283710065919304	0.014444444444444444	11	0.0
Cajal-Retzius cell	class	whole cortex	seurat	50	23.0	23.0	0.9565217391304348	2	0	0.0	0.0	0.014444444444444444	11	0.0
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	5.0	3.25	0.17391304347826086	4	2	0.9896677559912854	0.0123691311487873	0.06245833333333334	26	0.5
GABAergic	class	whole cortex	seurat	500	5.375	5.25	0.19021739130434784	4	2	0.9731133735545501	0.04173772543609916	0.06245833333333334	26	0.5
GABAergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	7.0	5.75	0.26086956521739135	4	1	0.9774066025420515	0.025502560521340378	0.06245833333333334	26	0.25
GABAergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	7.375	5.75	0.27717391304347827	4	2	0.9654605814435536	0.0491194146197628	0.06245833333333334	26	0.5
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	7.75	6.25	0.29347826086956524	4	1	0.9595584045584046	0.03415776200118132	0.06245833333333334	26	0.25
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	8.0	7.0	0.30434782608695654	4	0	0.960255991285403	0.029456371000039464	0.06245833333333334	26	0.0
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	8.75	10.0	0.33695652173913043	4	1	0.9396520196159	0.04948551711991977	0.06245833333333334	26	0.25
GABAergic	class	whole cortex	seurat	100	9.125	6.75	0.3532608695652174	4	1	0.9382141360817832	0.07064676327393017	0.06245833333333334	26	0.25
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	9.5	8.5	0.3695652173913043	4	1	0.921417378917379	0.11597227247235752	0.06245833333333334	26	0.25
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	10.0	11.0	0.3913043478260869	4	1	0.9327594944996905	0.05173210217336629	0.06245833333333334	26	0.25
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	11.125	10.0	0.4402173913043478	4	1	0.8895751633986928	0.15386474673809408	0.06245833333333334	26	0.25
GABAergic	class	whole cortex	scvi	100	11.5	11.0	0.4565217391304348	4	1	0.9024400402372539	0.09736066919397383	0.06245833333333334	26	0.25
GABAergic	class	whole cortex	scvi	500	12.5	13.5	0.5	4	1	0.8844627027599163	0.11172819900350485	0.06245833333333334	26	0.25
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	12.875	14.75	0.5163043478260869	4	1	0.8949394019866157	0.09041945593450743	0.06245833333333334	26	0.25
GABAergic	class	whole cortex	scvi	50	13.25	13.0	0.532608695652174	4	1	0.8620815295815296	0.14963064130359874	0.06245833333333334	26	0.25
GABAergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	14.25	16.5	0.5760869565217391	4	0	0.915340793823766	0.054170177671723205	0.06245833333333334	26	0.0
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	15.125	16.5	0.6141304347826088	4	0	0.8667825819786603	0.12470474547659866	0.06245833333333334	26	0.0
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	16.75	16.5	0.6847826086956521	4	0	0.833082175394622	0.058036260133737416	0.06245833333333334	26	0.0
GABAergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	17.0	17.0	0.6956521739130435	4	0	0.8388199420118925	0.11664172238783353	0.06245833333333334	26	0.0
GABAergic	class	whole cortex	seurat	50	17.5	17.0	0.717391304347826	4	0	0.8318417346542346	0.04155600848191342	0.06245833333333334	26	0.0
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	18.5	20.0	0.7608695652173914	4	0	0.7373312858666138	0.1428522640331369	0.06245833333333334	26	0.0
GABAergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	19.75	21.0	0.8152173913043478	4	0	0.7869741130605368	0.06747274820493902	0.06245833333333334	26	0.0
GABAergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	20.875	20.75	0.8641304347826086	4	0	0.7551806678400097	0.15403379656110838	0.06245833333333334	26	0.0
GABAergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	21.125	21.75	0.875	4	0	0.6537432207169049	0.2920826491128905	0.06245833333333334	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	4.0	4.0	0.13043478260869565	4	3	0.978498435288561	0.04124043256756087	0.33370833333333333	26	0.75
Glutamatergic	class	whole cortex	seurat	500	4.75	4.25	0.16304347826086957	4	2	0.986209120229721	0.02426182508900139	0.33370833333333333	26	0.5
Glutamatergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	7.375	5.25	0.27717391304347827	4	2	0.9937809802283486	0.009386523413387938	0.33370833333333333	26	0.5
Glutamatergic	class	whole cortex	scvi	50	8.125	8.5	0.30978260869565216	4	1	0.9601533068101387	0.07347367622905682	0.33370833333333333	26	0.25
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	9.125	8.0	0.3532608695652174	4	1	0.9739798640227046	0.038670120452493205	0.33370833333333333	26	0.25
Glutamatergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	9.25	7.5	0.3586956521739131	4	1	0.9903226711301221	0.01271864860674948	0.33370833333333333	26	0.25
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	9.25	8.0	0.358695652173913	4	1	0.9353901019552275	0.12361204373417105	0.33370833333333333	26	0.25
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	9.5	6.0	0.3695652173913043	4	1	0.9239766499115236	0.14773917398477052	0.33370833333333333	26	0.25
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	9.875	7.25	0.3858695652173913	4	0	0.970900835015735	0.03784176642705949	0.33370833333333333	26	0.0
Glutamatergic	class	whole cortex	scvi	500	10.0	10.25	0.391304347826087	4	1	0.9648376365753777	0.06000525574059087	0.33370833333333333	26	0.25
Glutamatergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	11.0	9.75	0.4347826086956522	4	2	0.92251024874276	0.14635477633176547	0.33370833333333333	26	0.5
Glutamatergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	11.25	12.5	0.44565217391304346	4	1	0.9925425839369277	0.0066658196859735695	0.33370833333333333	26	0.25
Glutamatergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	12.125	13.5	0.483695652173913	4	1	0.9368086821288211	0.11534724698307494	0.33370833333333333	26	0.25
Glutamatergic	class	whole cortex	scvi	100	12.125	11.25	0.4836956521739131	4	0	0.9632561225489716	0.05886478436542893	0.33370833333333333	26	0.0
Glutamatergic	class	whole cortex	seurat	100	13.125	12.5	0.5271739130434783	4	1	0.9593134792836095	0.03716793876524771	0.33370833333333333	26	0.25
Glutamatergic	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	13.5	14.0	0.5434782608695652	4	0	0.9343075623551224	0.11177759387257866	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	13.875	12.75	0.5597826086956521	4	0	0.9530432138820215	0.04424206919958733	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	15.375	14.25	0.625	4	0	0.9295796002955865	0.10938364636580852	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	16.375	16.0	0.6684782608695652	4	0	0.9313024425974366	0.10991106232694284	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	17.0	17.0	0.6956521739130435	4	0	0.9222521860265556	0.1045224291020621	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	18.5	19.0	0.7608695652173914	4	0	0.9229035801747101	0.10463272875328686	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	19.75	21.0	0.8152173913043479	4	0	0.8905766208149197	0.10930217513735255	0.33370833333333333	26	0.0
Glutamatergic	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	21.0	21.5	0.8695652173913043	4	0	0.8981430500473234	0.13131806250394248	0.33370833333333333	26	0.0
Glutamatergic	class	whole cortex	seurat	50	23.75	24.0	0.9891304347826086	4	0	0.8031651840788394	0.12710787608322066	0.33370833333333333	26	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	2.0	2.0	0.043478260869565216	1	1	0.9961203007518797		0.655	4	1.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	2.0	2.0	0.043478260869565216	1	1	0.9961203007518797		0.655	4	1.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	2.0	2.0	0.043478260869565216	1	1	0.9961203007518797		0.655	4	1.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	4.0	4.0	0.13043478260869565	1	0	0.9923960511033681		0.655	4	0.0
Hippocampal neuron	class	whole cortex	seurat	100	5.0	5.0	0.17391304347826086	1	0	0.9887033805888767		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	6.0	6.0	0.21739130434782608	1	0	0.9883160181187367		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	7.0	7.0	0.2608695652173913	1	0	0.9769306967758443		0.655	4	0.0
Hippocampal neuron	class	whole cortex	scvi	500	8.0	8.0	0.30434782608695654	1	0	0.9726452151053581		0.655	4	0.0
Hippocampal neuron	class	whole cortex	seurat	500	9.0	9.0	0.34782608695652173	1	0	0.972096331634356		0.655	4	0.0
Hippocampal neuron	class	whole cortex	scvi	100	10.0	10.0	0.391304347826087	1	0	0.9664585412211927		0.655	4	0.0
Hippocampal neuron	class	whole cortex	scvi	50	11.0	11.0	0.43478260869565216	1	0	0.9662092481278493		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	12.0	12.0	0.4782608695652174	1	0	0.9318764432448643		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	13.0	13.0	0.5217391304347826	1	0	0.9046935967112598		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	14.0	14.0	0.5652173913043478	1	0	0.8436697280959576		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	15.0	15.0	0.6086956521739131	1	0	0.8322778110080307		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	16.0	16.0	0.6521739130434783	1	0	0.8178703715533524		0.655	4	0.0
Hippocampal neuron	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	17.0	17.0	0.6956521739130435	1	0	0.8049129121332593		0.655	4	0.0
Hippocampal neuron	class	whole cortex	seurat	50	18.0	18.0	0.7391304347826086	1	0	0.006944444444444425		0.655	4	0.0
Hippocampal neuron	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	21.5	21.5	0.8913043478260869	1	0	0.0		0.655	4	0.0
Hippocampal neuron	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	21.5	21.5	0.8913043478260869	1	0	0.0		0.655	4	0.0
Hippocampal neuron	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	21.5	21.5	0.8913043478260869	1	0	0.0		0.655	4	0.0
Hippocampal neuron	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	21.5	21.5	0.8913043478260869	1	0	0.0		0.655	4	0.0
Hippocampal neuron	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	21.5	21.5	0.8913043478260869	1	0	0.0		0.655	4	0.0
Hippocampal neuron	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	21.5	21.5	0.8913043478260869	1	0	0.0		0.655	4	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	500	2.25	2.25	0.05434782608695652	2	1	0.2626626539709839	0.08981170759295687	0.021492794988920733	34	0.5
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	100	2.75	2.75	0.07608695652173914	2	1	0.26197884409021	0.09077876080043205	0.021492794988920733	34	0.5
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi	50	3.0	3.0	0.08695652173913043	2	0	0.2597551448134748	0.08485807492255663	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	50	6.0	6.0	0.21739130434782608	2	0	0.2489120861726528	0.0985768860261564	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	100	6.0	6.0	0.21739130434782608	2	0	0.25572762123170567	0.08739772626117066	0.021492794988920733	34	0.0
Macrophage	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	500	7.0	7.0	0.2608695652173913	2	0	0.2487502520284593	0.09463932561980698	0.021492794988920733	34	0.0
Macrophage	class	whole cortex	seurat	500	7.5	7.5	0.28260869565217395	2	0	0.2476681826810615	0.10694150862857404	0.021492794988920733	34	0.0
Macrophage	class	whole cortex	seurat	100	9.5	9.5	0.3695652173913043	2	0	0.24369771232307744	0.10594876109992883	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi	500	10.0	10.0	0.3913043478260869	2	0	0.2443561416907215	0.09726394995044618	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	10.5	10.5	0.41304347826086957	2	0	0.23796984796960258	0.08510377487410443	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	10.75	10.75	0.42391304347826086	2	0	0.23942288887052787	0.08825327756341228	0.021492794988920733	34	0.0
Macrophage	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	11.0	11.0	0.43478260869565216	2	1	0.21445001757501758	0.020162007720770564	0.021492794988920733	34	0.5
Macrophage	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	50	12.0	12.0	0.4782608695652174	2	0	0.23697116321102554	0.09831060701143794	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	12.25	12.25	0.4891304347826087	2	0	0.2351778486605754	0.08224988412567835	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	13.5	13.5	0.5434782608695652	2	0	0.2347944304075751	0.09723652895790598	0.021492794988920733	34	0.0
Macrophage	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi	100	15.5	15.5	0.6304347826086956	2	0	0.22336671687798465	0.10444626391478544	0.021492794988920733	34	0.0
Macrophage	class	whole cortex	scvi	500	15.5	15.5	0.6304347826086957	2	0	0.22779295286059317	0.08535380895649995	0.021492794988920733	34	0.0
Macrophage	class	whole cortex	scvi	100	17.5	17.5	0.717391304347826	2	0	0.20754837439821955	0.1031416824113036	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	18.5	18.5	0.7608695652173914	2	0	0.18504412411323531	0.11374837154996276	0.021492794988920733	34	0.0
Macrophage	class	whole cortex	scvi	50	19.5	19.5	0.8043478260869565	2	0	0.17450695842207709	0.1002324074889245	0.021492794988920733	34	0.0
Macrophage	class	whole cortex	seurat	50	21.0	21.0	0.8695652173913043	2	0	0.14597521513478684	0.11584218126494927	0.021492794988920733	34	0.0
Macrophage	class	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	21.5	21.5	0.8913043478260869	2	0	0.10373889228055894	0.04863997220845092	0.021492794988920733	34	0.0
Macrophage	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	23.25	23.25	0.9673913043478262	2	0	0.013888888888888888	0.019641855032959652	0.021492794988920733	34	0.0
Macrophage	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	23.75	23.75	0.9891304347826086	2	0	0.006172839506172839	0.008729713347982067	0.021492794988920733	34	0.0
Microglia	class	whole cortex	seurat	500	3.25	3.5	0.09782608695652173	6	1	0.45948826293420114	0.39287174803357655	0.08343237987171977	64	0.16666666666666666
Microglia	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	5.833333333333333	2.25	0.2101449275362319	6	4	0.6278376034172499	0.4889514665738958	0.08343237987171977	64	0.6666666666666666
Microglia	class	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	6.166666666666667	2.25	0.2246376811594203	6	2	0.6143924100578411	0.4801493677065437	0.08343237987171977	64	0.3333333333333333
