label	key	metric	mean	std
Neural stem cell	global	f1_score	0.5387517066234733	0.2325178507172946
Neural stem cell	global	precision	0.4493931247963506	0.23235204773757148
Neural stem cell	global	recall	0.7414467253176931	0.27484963983227545
Neural stem cell	subclass	f1_score	0.5387517066234733	0.2325178507172946
Neural stem cell	subclass	precision	0.4493931247963506	0.23235204773757148
Neural stem cell	subclass	recall	0.7414467253176931	0.27484963983227545
Neuron	class	f1_score	0.9193593458549991	0.098091814059275
Neuron	class	precision	0.89353066810649	0.153159967175819
Neuron	class	recall	0.9668278537180977	0.06805126504552983
Neuron	family	f1_score	0.9193593458549991	0.098091814059275
Neuron	family	precision	0.89353066810649	0.153159967175819
Neuron	family	recall	0.9668278537180977	0.06805126504552983
Neuron	global	f1_score	0.7727659618452144	0.21509932440135102
Neuron	global	precision	0.6882584438677701	0.27787842129511364
Neuron	global	recall	0.9739492069785914	0.05579608930290704
Neuron	subclass	f1_score	0.9193593458549991	0.098091814059275
Neuron	subclass	precision	0.89353066810649	0.153159967175819
Neuron	subclass	recall	0.9668278537180977	0.06805126504552983
Non-neuron	global	f1_score	0.9533281245773658	0.04090748506473564
Non-neuron	global	precision	0.9987789013245851	0.005187602342188723
Non-neuron	global	recall	0.9146333890921642	0.07236764579331442
OPC	class	f1_score	0.0	0.0
OPC	class	recall	0.0	0.0
OPC	family	f1_score	0.0	0.0
OPC	family	recall	0.0	0.0
OPC	subclass	f1_score	0.0	0.0
OPC	subclass	recall	0.0	0.0
Oligodendrocyte	class	f1_score	0.8325664152978995	0.0984754229698289
Oligodendrocyte	class	precision	0.7578748350665779	0.14067235314545765
Oligodendrocyte	class	recall	0.9500066407433262	0.09023830210759332
Oligodendrocyte	family	f1_score	0.8325664152978995	0.0984754229698289
Oligodendrocyte	family	precision	0.7578748350665779	0.14067235314545765
Oligodendrocyte	family	recall	0.9500066407433262	0.09023830210759332
Oligodendrocyte	subclass	f1_score	0.8325664152978995	0.0984754229698289
Oligodendrocyte	subclass	precision	0.7578748350665779	0.14067235314545765
Oligodendrocyte	subclass	recall	0.9500066407433262	0.09023830210759332
Pericyte	subclass	f1_score	0.5	0.5
Pericyte	subclass	precision	1.0	0.0
Pericyte	subclass	recall	0.4444444444444444	0.5091750772173156
Vascular	class	f1_score	0.9509626310489792	0.05945404718212357
Vascular	class	precision	0.9899545568541072	0.021246959520697724
Vascular	class	recall	0.9208916207432188	0.0997938734807928
Vascular	family	f1_score	0.9509626310489792	0.05945404718212357
Vascular	family	precision	0.9899545568541072	0.021246959520697724
Vascular	family	recall	0.9208916207432188	0.0997938734807928
Vascular	subclass	f1_score	0.8909355174076605	0.11182783783892589
Vascular	subclass	precision	0.9776607538802661	0.053120897170803205
Vascular	subclass	recall	0.838359854700481	0.17036240821042398
