"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"	"key"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.33911471647853	0.035017663542589	Inf	1	11.1667414825233	2.30926389122033e-14	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.684581907216004	0.0182016434644275	Inf	1	-14.2525727322365	0	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.837429723684012	0.0187802609394407	Inf	1	-7.91123452781827	1.85629289717326e-13	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.575182067317065	0.015221927836061	Inf	1	-20.8984809683199	0	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.636617477721643	0.0166031384731093	Inf	1	-17.3152646971843	0	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.09508359975993	0.0282705330581704	Inf	1	3.51840616405836	0.0102903747430135	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.55982837770317	0.0147065490911712	Inf	1	-22.0833889406765	0	"class"
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.686842192305678	0.0183758458845424	Inf	1	-14.0408645551918	0	"class"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.760204062164216	0.0200522416001519	Inf	1	-10.3940456886891	6.89448498292222e-14	"class"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.30767223659371	0.0341606583103269	Inf	1	10.2685754242975	8.88178419700125e-14	"class"
"whole cortex seurat / whole cortex scvi"	0.66850789011928	0.0177542445612407	Inf	1	-15.16329570187	0	"class"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.10681037169873	0.0271257853113143	Inf	1	4.14077251285927	0.000905166376582778	"class"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.90389037138787	0.0449888402388458	Inf	1	27.249286240262	0	"class"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.973306383341345	0.0238350098568614	Inf	1	-1.10485076974732	0.955993540311214	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.72015949621594	0.0400788738985381	Inf	1	23.2801895797937	0	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.879379528986089	0.0212565861387225	Inf	1	-5.31761316284792	2.91698111420935e-06	"class"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.511219762423527	0.0118892717202002	Inf	1	-28.850028051461	0	"class"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.03486900541134	0.022177264207662	Inf	1	1.59938501074395	0.750926032013176	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.44146626138096	0.0299519381871286	Inf	1	17.5977844911869	0	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.24664395779302	0.0265324862636594	Inf	1	10.3582085852552	7.33857419277228e-14	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.7641281263355	0.0189937265617418	Inf	1	-10.8228153374196	8.04911692853238e-14	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.877872667708903	0.0215200414909394	Inf	1	-5.31347403782995	2.98383692121096e-06	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.49373885931372	0.0355857297407244	Inf	1	16.8441377280063	0	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.817835487187171	0.0200643553106007	Inf	1	-8.19671856513973	1.00364161426114e-13	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.39289731728703	0.0285623136103324	Inf	1	16.1606880675501	0	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.20463938070838	0.0253960744151325	Inf	1	8.8312886883713	6.0285110237146e-14	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.73838149788994	0.018321796858841	Inf	1	-12.2229911187269	0	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.848293516491939	0.0207343341699593	Inf	1	-6.73127588399732	4.7074733000585e-10	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.44340863578187	0.034274544006894	Inf	1	15.4558346839528	0	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.790279236222844	0.0193512729917662	Inf	1	-9.61214180627264	6.03961325396085e-14	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.864844354108366	0.0176504938058171	Inf	1	-7.11483505373749	3.1421976132151e-11	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.530104759859899	0.0128305372680924	Inf	1	-26.2223800069535	0	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.609013676718233	0.0144919196636443	Inf	1	-20.8404926878958	0	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.03626349040087	0.0238854817810606	Inf	1	1.54542429422424	0.782640846957743	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.567363599897	0.0135372716123152	Inf	1	-23.753391070324	0	"family"
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.612948164998341	0.0150481463097037	Inf	1	-19.9375218298128	0	"family"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.70418876393789	0.0170396532357388	Inf	1	-14.4935588063447	0	"family"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.19820807695418	0.0281395928075288	Inf	1	7.69977657344759	4.29656310529936e-13	"family"
"whole cortex seurat / whole cortex scvi"	0.656029720494548	0.0158904107996079	Inf	1	-17.4035018843399	0	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.14885532602874	0.0250737528433728	Inf	1	6.35812870828859	5.71229119561423e-09	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.95482774135954	0.0414350306335785	Inf	1	31.623606320049	0	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.07028580548295	0.0231253252458253	Inf	1	3.14373674561917	0.0356204773719232	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.70154387334114	0.0357019115119051	Inf	1	25.3328683391812	0	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.931610605125206	0.019985631891171	Inf	1	-3.3021536899536	0.0215259060457401	"family"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.547509012092591	0.0113903419271382	Inf	1	-28.9549239373038	0	"family"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.679770130754315	0.0260984788964627	Inf	1	-10.0539064532462	9.10382880192628e-14	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.14631851851019	0.0421289902361302	Inf	1	3.71563902672108	0.00499789986174459	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.37887340162526	0.0538214440053705	Inf	1	8.23066418798903	9.69224700497762e-14	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.07613040695139	0.0496954423006067	Inf	1	1.5888270714459	0.7572766675565	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.21390088438066	0.0531702883267163	Inf	1	4.42542999340415	0.000257959990092149	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.17898164858929	0.0949939637390141	Inf	1	17.8655192868948	0	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	0.991048176431851	0.0445778053379124	Inf	1	-0.199911947900753	0.999999362100035	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.68633258015936	0.0607708037092499	Inf	1	14.5004397279267	0	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	2.02844070258747	0.0789353092688273	Inf	1	18.1750085787706	0	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.58307986518509	0.0740390083157637	Inf	1	9.82215924719322	8.03801469828613e-14	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.78575202036848	0.0790440874181063	Inf	1	13.0996487937268	0	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	3.205468363506	0.141216156177524	Inf	1	26.4411400018212	0	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	1.45791662739303	0.0663905941021975	Inf	1	8.27898731791624	9.13713549266504e-14	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	1.20287108631666	0.0451021087489363	Inf	1	4.92624077817466	2.30346241764101e-05	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.938770847347019	0.0430663679750074	Inf	1	-1.37729687095052	0.867835094501647	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.0589560098517	0.0454983065505753	Inf	1	1.33325257962218	0.886337875883487	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.9008518255652	0.0808883175606983	Inf	1	15.0939120083264	0	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.86454869255699	0.0385476848612453	Inf	1	-3.26434730789688	0.0243454917559361	"global"
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.780441776368283	0.036401803694057	Inf	1	-5.31478398115954	2.96251991160901e-06	"global"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.880357024038505	0.0390614154394646	Inf	1	-2.87193663620397	0.0783293702791237	"global"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.58026229675688	0.0697738539284856	Inf	1	10.3636751761507	7.20534742981727e-14	"global"
"whole cortex seurat / whole cortex scvi"	0.718737612360727	0.0326573965197045	Inf	1	-7.26847619076547	1.02334807294824e-11	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.12802396116616	0.0464710486949115	Inf	1	2.92418854183071	0.0678368319931518	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	2.02483048012946	0.0829207346953976	Inf	1	17.2271691515917	0	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.920936877194491	0.0385096941752556	Inf	1	-1.96968181938657	0.502576341648795	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.79502435217437	0.0695168836120197	Inf	1	15.106008185399	0	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.816416059320601	0.0326105317213167	Inf	1	-5.07794941611231	1.05310569689099e-05	"global"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.454821717784301	0.0180891534650836	Inf	1	-19.8091737436393	0	"global"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.42921175986829	0.0265490876848667	Inf	1	19.2249355296086	0	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	2.07979411341477	0.0380934246717611	Inf	1	39.9798277767495	0	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	1.53979720911866	0.0284999700785753	Inf	1	23.3212378959459	0	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	1.02903017824451	0.0222265987032915	Inf	1	1.32487812912913	0.889667829343207	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.11690543188045	0.0239321319173985	Inf	1	5.15988862228725	6.83402555445856e-06	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.93118155159385	0.0411700012076344	Inf	1	30.8713231807213	0	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	1.00956022742989	0.0216714726378828	Inf	1	0.443245441874522	0.999849956668881	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.45520361069967	0.0261357264554131	Inf	1	20.8876369477527	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	1.07737513247201	0.0195616188922722	Inf	1	4.10468260183085	0.00105469104232081	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.719998398515376	0.015374376543314	Inf	1	-15.3842988652022	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.781483516468808	0.0165431455117181	Inf	1	-11.647333348831	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.35122142555825	0.0284401661982491	Inf	1	14.3012431900746	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	0.706375539145386	0.0149849043452887	Inf	1	-16.3859551479205	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	0.740360403554801	0.013241148902135	Inf	1	-16.8086469192614	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.494775022011659	0.0104359100230269	Inf	1	-33.360722040344	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.537026922365225	0.0112258197824551	Inf	1	-29.7415628137799	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.928544580032049	0.0192899676062884	Inf	1	-3.56866353727275	0.00859825014998417	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	0.485413542099278	0.0101712818753618	Inf	1	-34.4926653149601	0	"subclass"
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.668289416392373	0.0142082385671476	Inf	1	-18.9568408553577	0	"subclass"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.725358784433526	0.0152877734563901	Inf	1	-15.2346994256283	0	"subclass"
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.25417914784974	0.0262802096330041	Inf	1	10.8084417586429	7.13873404833976e-14	"subclass"
"whole cortex seurat / whole cortex scvi"	0.655644926131369	0.013847465050577	Inf	1	-19.9871431358136	0	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.08539618710293	0.0213458162151038	Inf	1	4.16675873890556	0.000810096445135966	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.87670059870194	0.0356542848599953	Inf	1	33.1351931978093	0	"subclass"
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	0.981079319901155	0.0191840480555749	Inf	1	-0.976881639635433	0.977733126505923	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.72904661081509	0.0325456336309305	Inf	1	29.0906715168396	0	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	0.903890516254517	0.0175230670530142	Inf	1	-5.21229859457955	5.16438564901467e-06	"subclass"
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	0.52276816055781	0.00976355497832266	Inf	1	-34.7287869784779	0	"subclass"
