label	method	cutoff	reference	key	label_f1_mean	label_f1_std	label_f1_count
Ambiguous GABAergic	scvi	0.05	whole cortex	class	0.6971275092817562	0.3867542326625457	114
Ambiguous GABAergic	scvi	0.05	whole cortex	subclass	0.6971275092817562	0.3867542326625457	114
Ambiguous GABAergic	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.682402477286994	0.37256779814793967	114
Ambiguous GABAergic	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.682402477286994	0.37256779814793967	114
Ambiguous GABAergic	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7162567756261554	0.3894903221675791	114
Ambiguous GABAergic	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7162567756261554	0.3894903221675791	114
Ambiguous GABAergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6941908014504938	0.38809630572812304	114
Ambiguous GABAergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6941908014504938	0.38809630572812304	114
Ambiguous GABAergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.708759542340501	0.396724751380159	114
Ambiguous GABAergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.708759542340501	0.396724751380159	114
Ambiguous GABAergic	scvi	0.1	whole cortex	class	0.6969046153907289	0.3868342654404921	114
Ambiguous GABAergic	scvi	0.1	whole cortex	subclass	0.6969046153907289	0.3868342654404921	114
Ambiguous GABAergic	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.682402477286994	0.37256779814793967	114
Ambiguous GABAergic	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.682402477286994	0.37256779814793967	114
Ambiguous GABAergic	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7162567756261554	0.38949032216757906	114
Ambiguous GABAergic	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7162567756261554	0.38949032216757906	114
Ambiguous GABAergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.689463236404923	0.3890811274509848	114
Ambiguous GABAergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.689463236404923	0.3890811274509848	114
Ambiguous GABAergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.703980029071098	0.3964707462133113	114
Ambiguous GABAergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.703980029071098	0.3964707462133113	114
Ambiguous GABAergic	scvi	0.15	whole cortex	class	0.6798479018143361	0.3842651242652683	114
Ambiguous GABAergic	scvi	0.15	whole cortex	subclass	0.6798479018143361	0.3842651242652683	114
Ambiguous GABAergic	scvi	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.6824205174245057	0.3725626197866424	114
Ambiguous GABAergic	scvi	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.6824205174245057	0.3725626197866424	114
Ambiguous GABAergic	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7163134812312385	0.38952371261305013	114
Ambiguous GABAergic	scvi	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7163134812312385	0.38952371261305013	114
Ambiguous GABAergic	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.6536368626012051	0.3838234808950232	114
Ambiguous GABAergic	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.6536368626012051	0.3838234808950232	114
Ambiguous GABAergic	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6867289009418921	0.39302965052315464	114
Ambiguous GABAergic	scvi	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6867289009418921	0.39302965052315464	114
Ambiguous GABAergic	scvi	0.2	whole cortex	class	0.6225429919372082	0.37404016876014334	114
Ambiguous GABAergic	scvi	0.2	whole cortex	subclass	0.6225429919372082	0.37404016876014334	114
Ambiguous GABAergic	scvi	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.6827382022661569	0.3725082639296286	114
Ambiguous GABAergic	scvi	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.6827382022661569	0.3725082639296286	114
Ambiguous GABAergic	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.71673512246157	0.3897528715181214	114
Ambiguous GABAergic	scvi	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.71673512246157	0.3897528715181214	114
Ambiguous GABAergic	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.5944227778658489	0.3735280848103717	114
Ambiguous GABAergic	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.5944227778658489	0.3735280848103717	114
Ambiguous GABAergic	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6498095135541465	0.38159618579106025	114
Ambiguous GABAergic	scvi	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6498095135541465	0.38159618579106025	114
Ambiguous GABAergic	scvi	0.25	whole cortex	class	0.5604474341332584	0.36228611756909185	114
Ambiguous GABAergic	scvi	0.25	whole cortex	subclass	0.5604474341332584	0.36228611756909185	114
Ambiguous GABAergic	scvi	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.7068913492292594	0.37595926213362624	114
Ambiguous GABAergic	scvi	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7068913492292594	0.37595926213362624	114
Ambiguous GABAergic	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7019033954889926	0.3863558304573999	114
Ambiguous GABAergic	scvi	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7019033954889926	0.3863558304573999	114
Ambiguous GABAergic	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.3370403007297386	0.3003688158125788	114
Ambiguous GABAergic	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.3370403007297386	0.3003688158125788	114
Ambiguous GABAergic	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.4312546218200911	0.30834644447240384	114
Ambiguous GABAergic	scvi	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.4312546218200911	0.30834644447240384	114
Ambiguous GABAergic	scvi	0.5	whole cortex	class	0.1670411225035414	0.2346027206821686	114
Ambiguous GABAergic	scvi	0.5	whole cortex	subclass	0.1670411225035414	0.2346027206821686	114
Ambiguous GABAergic	scvi	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.48357014111025604	0.36676037904751435	114
Ambiguous GABAergic	scvi	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.48357014111025604	0.36676037904751435	114
Ambiguous GABAergic	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.35232250679556787	0.3349250783836478	114
Ambiguous GABAergic	scvi	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.35232250679556787	0.3349250783836478	114
Ambiguous GABAergic	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.10959287547110047	0.20209966049805136	114
Ambiguous GABAergic	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.10959287547110047	0.20209966049805136	114
Ambiguous GABAergic	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.15751483819916506	0.16976386015135478	114
Ambiguous GABAergic	scvi	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.15751483819916506	0.16976386015135478	114
Ambiguous GABAergic	scvi	0.75	whole cortex	class	0.02150946448768606	0.049477918753514705	114
Ambiguous GABAergic	scvi	0.75	whole cortex	subclass	0.02150946448768606	0.049477918753514705	114
Ambiguous GABAergic	seurat	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8173238073261696	0.29812101372068367	114
Ambiguous GABAergic	seurat	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8173238073261696	0.29812101372068367	114
Ambiguous GABAergic	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8088163207891906	0.30639639321198125	114
Ambiguous GABAergic	seurat	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8088163207891906	0.30639639321198125	114
Ambiguous GABAergic	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7591160676271228	0.35422457956298614	114
Ambiguous GABAergic	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7591160676271228	0.35422457956298614	114
Ambiguous GABAergic	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7670035611322017	0.3654604048840592	114
Ambiguous GABAergic	seurat	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7670035611322017	0.3654604048840592	114
Ambiguous GABAergic	seurat	0.0	whole cortex	class	0.6907404096905461	0.3751746102413459	114
Ambiguous GABAergic	seurat	0.0	whole cortex	subclass	0.6907404096905461	0.3751746102413459	114
Ambiguous GABAergic	seurat	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8173238073261696	0.2981210137206837	114
Ambiguous GABAergic	seurat	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8173238073261696	0.2981210137206837	114
Ambiguous GABAergic	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8088163207891906	0.30639639321198103	114
Ambiguous GABAergic	seurat	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8088163207891906	0.30639639321198103	114
Ambiguous GABAergic	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7591160676271228	0.35422457956298614	114
Ambiguous GABAergic	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7591160676271228	0.35422457956298614	114
Ambiguous GABAergic	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7670035611322017	0.3654604048840592	114
Ambiguous GABAergic	seurat	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7670035611322017	0.3654604048840592	114
Ambiguous GABAergic	seurat	0.05	whole cortex	class	0.6907404096905461	0.37517461024134596	114
Ambiguous GABAergic	seurat	0.05	whole cortex	subclass	0.6907404096905461	0.37517461024134596	114
Ambiguous GABAergic	seurat	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8173238073261696	0.2981210137206836	114
Ambiguous GABAergic	seurat	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8173238073261696	0.2981210137206836	114
Ambiguous GABAergic	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8088163207891906	0.30639639321198125	114
Ambiguous GABAergic	seurat	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8088163207891906	0.30639639321198125	114
Ambiguous GABAergic	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7591160676271228	0.3542245795629862	114
Ambiguous GABAergic	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7591160676271228	0.3542245795629862	114
Ambiguous GABAergic	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7670035611322017	0.3654604048840592	114
Ambiguous GABAergic	seurat	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7670035611322017	0.3654604048840592	114
Ambiguous GABAergic	seurat	0.1	whole cortex	class	0.6907404096905461	0.3751746102413459	114
Ambiguous GABAergic	seurat	0.1	whole cortex	subclass	0.6907404096905461	0.3751746102413459	114
Ambiguous GABAergic	seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8173238073261696	0.2981210137206836	114
Ambiguous GABAergic	seurat	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8173238073261696	0.2981210137206836	114
Ambiguous GABAergic	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8088163207891906	0.3063963932119812	114
Ambiguous GABAergic	seurat	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8088163207891906	0.3063963932119812	114
Ambiguous GABAergic	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7591160676271228	0.3542245795629862	114
Ambiguous GABAergic	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7591160676271228	0.3542245795629862	114
Ambiguous GABAergic	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7669518257672906	0.3655384544964176	114
Ambiguous GABAergic	seurat	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7669518257672906	0.3655384544964176	114
Ambiguous GABAergic	seurat	0.15	whole cortex	class	0.6907233870204964	0.3752230344751545	114
Ambiguous GABAergic	seurat	0.15	whole cortex	subclass	0.6907233870204964	0.3752230344751545	114
Ambiguous GABAergic	seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8173238073261696	0.2981210137206837	114
Ambiguous GABAergic	seurat	0.2	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8173238073261696	0.2981210137206837	114
Ambiguous GABAergic	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8088163207891906	0.30639639321198114	114
Ambiguous GABAergic	seurat	0.2	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8088163207891906	0.30639639321198114	114
Ambiguous GABAergic	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7589488296573556	0.35441566194344154	114
Ambiguous GABAergic	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7589488296573556	0.35441566194344154	114
Ambiguous GABAergic	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7661839451610767	0.36622219676444484	114
Ambiguous GABAergic	seurat	0.2	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7661839451610767	0.36622219676444484	114
Ambiguous GABAergic	seurat	0.2	whole cortex	class	0.6897883486535134	0.37596708990193817	114
Ambiguous GABAergic	seurat	0.2	whole cortex	subclass	0.6897883486535134	0.37596708990193817	114
Ambiguous GABAergic	seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8173238073261696	0.2981210137206838	114
Ambiguous GABAergic	seurat	0.25	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8173238073261696	0.2981210137206838	114
Ambiguous GABAergic	seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8088030275521791	0.30640049249086115	114
Ambiguous GABAergic	seurat	0.25	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8088030275521791	0.30640049249086115	114
Ambiguous GABAergic	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7580604411668602	0.35549312026584023	114
Ambiguous GABAergic	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7580604411668602	0.35549312026584023	114
Ambiguous GABAergic	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7630131100789411	0.36940866735719036	114
Ambiguous GABAergic	seurat	0.25	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7630131100789411	0.36940866735719036	114
Ambiguous GABAergic	seurat	0.25	whole cortex	class	0.6845641590536012	0.37741549297117566	114
Ambiguous GABAergic	seurat	0.25	whole cortex	subclass	0.6845641590536012	0.37741549297117566	114
Ambiguous GABAergic	seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.8151381160979991	0.30188425606928065	114
Ambiguous GABAergic	seurat	0.5	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.8151381160979991	0.30188425606928065	114
Ambiguous GABAergic	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.8029929685314717	0.3133514913543211	114
Ambiguous GABAergic	seurat	0.5	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.8029929685314717	0.3133514913543211	114
Ambiguous GABAergic	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.7207694274557748	0.3860625718535258	114
Ambiguous GABAergic	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.7207694274557748	0.3860625718535258	114
Ambiguous GABAergic	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.7239398104104506	0.3934911077271562	114
Ambiguous GABAergic	seurat	0.5	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.7239398104104506	0.3934911077271562	114
Ambiguous GABAergic	seurat	0.5	whole cortex	class	0.5499492124133064	0.3759436292359346	114
Ambiguous GABAergic	seurat	0.5	whole cortex	subclass	0.5499492124133064	0.3759436292359346	114
Ambiguous GABAergic	seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.7912854349066855	0.32837473836549563	114
Ambiguous GABAergic	seurat	0.75	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.7912854349066855	0.32837473836549563	114
Ambiguous GABAergic	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.7709045240983609	0.3501985857770219	114
Ambiguous GABAergic	seurat	0.75	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.7709045240983609	0.3501985857770219	114
Ambiguous GABAergic	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.638784801011584	0.3943188151390865	114
Ambiguous GABAergic	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.638784801011584	0.3943188151390865	114
Ambiguous GABAergic	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.6444124300361898	0.3941671844728318	114
Ambiguous GABAergic	seurat	0.75	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.6444124300361898	0.3941671844728318	114
Ambiguous GABAergic	seurat	0.75	whole cortex	class	0.26714054495259104	0.24976899471279876	114
Ambiguous GABAergic	seurat	0.75	whole cortex	subclass	0.26714054495259104	0.24976899471279876	114
Ambiguous Glutamatergic	scvi	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.9607160218610894	0.05924992506562641	90
Ambiguous Glutamatergic	scvi	0.0	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.9607160218610894	0.05924992506562641	90
Ambiguous Glutamatergic	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.9693446226510335	0.06794200888113423	90
Ambiguous Glutamatergic	scvi	0.0	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9693446226510335	0.06794200888113423	90
Ambiguous Glutamatergic	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.9653450380811778	0.07593365081621167	90
Ambiguous Glutamatergic	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9653450380811778	0.07593365081621167	90
Ambiguous Glutamatergic	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.9668215789127	0.07630178141127497	90
Ambiguous Glutamatergic	scvi	0.0	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.9668215789127	0.07630178141127497	90
Ambiguous Glutamatergic	scvi	0.0	whole cortex	class	0.9663874492580029	0.07336638764864993	90
Ambiguous Glutamatergic	scvi	0.0	whole cortex	subclass	0.9663874492580029	0.07336638764864993	90
Ambiguous Glutamatergic	scvi	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.9607160218610894	0.0592499250656264	90
Ambiguous Glutamatergic	scvi	0.05	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.9607160218610894	0.0592499250656264	90
Ambiguous Glutamatergic	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.9693446226510335	0.06794200888113423	90
Ambiguous Glutamatergic	scvi	0.05	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9693446226510335	0.06794200888113423	90
Ambiguous Glutamatergic	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.9653450380811778	0.07593365081621169	90
Ambiguous Glutamatergic	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9653450380811778	0.07593365081621169	90
Ambiguous Glutamatergic	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.9668215789127	0.07630178141127497	90
Ambiguous Glutamatergic	scvi	0.05	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.9668215789127	0.07630178141127497	90
Ambiguous Glutamatergic	scvi	0.05	whole cortex	class	0.9663874492580029	0.07336638764864992	90
Ambiguous Glutamatergic	scvi	0.05	whole cortex	subclass	0.9663874492580029	0.07336638764864992	90
Ambiguous Glutamatergic	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.9607160218610894	0.059249925065626444	90
Ambiguous Glutamatergic	scvi	0.1	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.9607160218610894	0.059249925065626444	90
Ambiguous Glutamatergic	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.9693446226510335	0.06794200888113425	90
Ambiguous Glutamatergic	scvi	0.1	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9693446226510335	0.06794200888113425	90
Ambiguous Glutamatergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.9653592877586834	0.07586734900121819	90
Ambiguous Glutamatergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9653592877586834	0.07586734900121819	90
Ambiguous Glutamatergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.9668029527225449	0.0762714016175366	90
Ambiguous Glutamatergic	scvi	0.1	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.9668029527225449	0.0762714016175366	90
Ambiguous Glutamatergic	scvi	0.1	whole cortex	class	0.9664923056691563	0.07309105400309138	90
Ambiguous Glutamatergic	scvi	0.1	whole cortex	subclass	0.9664923056691563	0.07309105400309138	90
Ambiguous Glutamatergic	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	class	0.9607160218610894	0.05924992506562645	90
Ambiguous Glutamatergic	scvi	0.15	Adult mouse cortical cell taxonomy revealed by single cell transcriptomics	subclass	0.9607160218610894	0.05924992506562645	90
Ambiguous Glutamatergic	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	class	0.9693446226510335	0.06794200888113426	90
Ambiguous Glutamatergic	scvi	0.15	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	subclass	0.9693446226510335	0.06794200888113426	90
Ambiguous Glutamatergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	class	0.9620751363008903	0.07136811398013558	90
Ambiguous Glutamatergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions 10x	subclass	0.9620751363008903	0.07136811398013558	90
Ambiguous Glutamatergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	class	0.959746760920831	0.06792241630023743	90
Ambiguous Glutamatergic	scvi	0.15	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	subclass	0.959746760920831	0.06792241630023743	90
Ambiguous Glutamatergic	scvi	0.15	whole cortex	class	0.9583577496219241	0.0671976896971902	90
