method	cutoff	reference	key	subsample_ref	weighted_f1_mean	weighted_f1_std	weighted_precision_mean	weighted_precision_std	weighted_recall_mean	weighted_recall_std	macro_f1_mean	macro_f1_std	macro_precision_mean	macro_precision_std	macro_recall_mean	macro_recall_std	micro_f1_mean	micro_f1_std	micro_precision_mean	micro_precision_std	micro_recall_mean	micro_recall_std	nmi_mean	nmi_std	ari_mean	ari_std	overall_accuracy_mean	overall_accuracy_std	count
scvi	0.0	Dissection Anterior cingulate cortex ACC	global	50	0.9920482983387747	0.03967711142191481	0.995468620929593	0.0123098047356325	0.9907293535416023	0.051371479809459	0.9878456570098805	0.05155490481185052	0.9886004215105875	0.04057048067248878	0.9903696170319691	0.057572629621371905	0.9907293535416023	0.051371479809459	0.9907293535416023	0.051371479809459	0.9907293535416023	0.051371479809459	0.9689548746648349	0.10413086241239496	0.9759371957734027	0.10161743624560153	0.9907293535416023	0.051371479809459	530
scvi	0.0	Dissection Anterior cingulate cortex ACC	global	100	0.9948763009310467	0.021445279901810155	0.9962485038895322	0.013228039820786946	0.9940312403340551	0.029392567146174626	0.9928909647090426	0.03696136227148193	0.993228994834665	0.03524808081593379	0.9933603854441091	0.03973355102484485	0.9940312403340551	0.029392567146174626	0.9940312403340551	0.029392567146174626	0.9940312403340551	0.029392567146174626	0.9739716272374044	0.10453429547613391	0.9787919684310382	0.10193349544703637	0.9940312403340551	0.029392567146174626	530
scvi	0.0	Dissection Anterior cingulate cortex ACC	global	500	0.9936474914001052	0.04140019689240326	0.9968783809737705	0.012214362386157173	0.9924840705227342	0.052223849720493695	0.9911449101603507	0.05173287729537974	0.9934856818799648	0.036140575026077246	0.9912740842674275	0.05904273344608121	0.9924840705227342	0.052223849720493695	0.9924840705227342	0.052223849720493695	0.9924840705227342	0.052223849720493695	0.976309583231979	0.10348273066710573	0.9808544059335466	0.10123256774495229	0.9924840705227342	0.052223849720493695	530
scvi	0.0	Dissection Anterior cingulate cortex ACC	subclass	50	0.9605715314093584	0.06814338707793062	0.9826822221155523	0.03694536430978878	0.9539910629084376	0.07681590808788419	0.8985821112102526	0.10519222336047654	0.9551268443481481	0.06787677230616919	0.8998351733426173	0.10409422391075027	0.9539910629084376	0.07681590808788419	0.9539910629084376	0.07681590808788419	0.9539910629084376	0.07681590808788419	0.9539654138271617	0.09115643427932615	0.9550039526836464	0.10295611031951903	0.9539910629084376	0.07681590808788419	530
scvi	0.0	Dissection Anterior cingulate cortex ACC	subclass	100	0.9609978566612453	0.0626392512178537	0.9828664358052885	0.046274794005909684	0.9534438930971167	0.0693436394163547	0.9020624995653276	0.10133563378372734	0.9574384941157142	0.07347748070009101	0.9021012962878135	0.09916931146063505	0.9534438930971167	0.0693436394163547	0.9534438930971167	0.0693436394163547	0.9534438930971167	0.0693436394163547	0.9548546807533972	0.0890405131752436	0.9555012043509309	0.09733619664187611	0.9534438930971167	0.0693436394163547	530
scvi	0.0	Dissection Anterior cingulate cortex ACC	subclass	500	0.9647578903201348	0.07346971920864882	0.9849243032492739	0.039889105548968636	0.9592174780027771	0.08089029698827896	0.9063475937209501	0.10617939564708137	0.9611551388287529	0.06943508708910244	0.9056828578463366	0.10500806742515957	0.9592174780027771	0.08089029698827896	0.9592174780027771	0.08089029698827896	0.9592174780027771	0.08089029698827896	0.9623652062483894	0.08907407777972734	0.96623262544718	0.09887047938727825	0.9592174780027771	0.08089029698827896	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	class	50	0.9538171000358252	0.08022025580235195	0.9788553109844341	0.03205973320260381	0.9451620785648005	0.08711018591250395	0.9009857813886828	0.10641378916678704	0.9473464528474616	0.061693987790062854	0.9002148769164422	0.10904375517315477	0.9451620785648005	0.08711018591250395	0.9451620785648005	0.08711018591250395	0.9451620785648005	0.08711018591250395	0.9399789066931156	0.09333420763064043	0.9466736218323913	0.10410617681584114	0.9451620785648005	0.08711018591250395	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	class	100	0.9404259248408017	0.09510571213483676	0.9749528945686271	0.07860268770697952	0.9248268520773144	0.10159390567030954	0.8901544329413522	0.11390868852114483	0.9548725835534209	0.06842410203236403	0.8791954340071693	0.11703794700111596	0.9248268520773144	0.10159390567030954	0.9248268520773144	0.10159390567030954	0.9248268520773144	0.10159390567030954	0.9268670576976082	0.09725666682728228	0.9307276854710488	0.11097391496550506	0.9248268520773144	0.10159390567030954	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	class	500	0.9223954185522575	0.10331537211587365	0.9768394423959191	0.0698067758496825	0.9035602924627018	0.1143795730635302	0.856622858650726	0.12631446689976863	0.9596183709356088	0.0567047539591595	0.8408762701355244	0.12983333571160757	0.9035602924627018	0.1143795730635302	0.9035602924627018	0.1143795730635302	0.9035602924627018	0.1143795730635302	0.9214274130152317	0.09999531206465931	0.923377932453472	0.11763868060646931	0.9035602924627018	0.1143795730635302	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	family	50	0.9696274142262798	0.08044827530520132	0.9787006179819109	0.03335552896686047	0.970067738942159	0.08607725026490352	0.9471030229758914	0.10111584207051967	0.9791204870039858	0.053144802737551775	0.9420048952146507	0.1047762638491972	0.970067738942159	0.08607725026490352	0.970067738942159	0.08607725026490352	0.970067738942159	0.08607725026490352	0.9410281816264875	0.09810271901243854	0.9413023628547015	0.10911297758638873	0.970067738942159	0.08607725026490352	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	family	100	0.94367184118821	0.10042234348355418	0.9561703694492882	0.08232298515805209	0.9462230784924087	0.1008008850745071	0.9120752677045515	0.11972256148171254	0.9686863927460762	0.06580342891840442	0.9006077848469863	0.12177167124412087	0.9462230784924087	0.1008008850745071	0.9462230784924087	0.1008008850745071	0.9462230784924087	0.1008008850745071	0.89910674157974	0.11484395469747201	0.8886596399586323	0.13733336856001413	0.9462230784924087	0.1008008850745071	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	family	500	0.9184222191446875	0.11588085759104214	0.944024603500389	0.07938200678887199	0.9252395377457207	0.1131766041646219	0.8638835762489426	0.14341063988147912	0.9632800220608659	0.058488576360113176	0.8493736753921793	0.14406207507636484	0.9252395377457207	0.1131766041646219	0.9252395377457207	0.1131766041646219	0.9252395377457207	0.1131766041646219	0.875352417512265	0.1289173838747492	0.8510901224237514	0.16773535282073812	0.9252395377457207	0.1131766041646219	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	global	50	0.974919116252354	0.07243197788490809	0.9828840313317777	0.020001477891762327	0.9739369007114136	0.07937344399981523	0.9686700353542386	0.08129390276287168	0.97284302964284	0.04979778959217271	0.9733774020352446	0.08427344168150082	0.9739369007114136	0.07937344399981523	0.9739369007114136	0.07937344399981523	0.9739369007114136	0.07937344399981523	0.9154670673331567	0.12138762591897152	0.9314429353173933	0.11881930411248036	0.9739369007114136	0.07937344399981523	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	global	100	0.9505210250888624	0.09118578552666622	0.9617924558131826	0.06758729008472555	0.95001676856355	0.094197504763204	0.9444334861488387	0.1003719529897775	0.9527469365250644	0.06581229076619857	0.9536950644261805	0.0942933055086388	0.95001676856355	0.094197504763204	0.95001676856355	0.094197504763204	0.95001676856355	0.094197504763204	0.8586904922005562	0.13643217883537156	0.8659108509056969	0.15113408582371363	0.95001676856355	0.094197504763204	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	global	500	0.9266424388984548	0.1094609981932482	0.9475994351704121	0.07381204821321224	0.9279212246053004	0.10928058900934912	0.9214907666088489	0.11476576767991521	0.9370748531490936	0.07600321039254443	0.9344846257642622	0.10289585731025915	0.9279212246053004	0.10928058900934912	0.9279212246053004	0.10928058900934912	0.9279212246053004	0.10928058900934912	0.8189489201133754	0.15859889672037686	0.8135747712127941	0.192049425550164	0.9279212246053004	0.10928058900934912	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	subclass	50	0.9444507552631276	0.08175970373561658	0.976624943676067	0.03347108333769607	0.9363684213990037	0.08817000333755758	0.8638248452624291	0.11810307830927949	0.9443596022895357	0.06450809917179433	0.8625182846430922	0.1191940369434905	0.9363684213990037	0.08817000333755758	0.9363684213990037	0.08817000333755758	0.9363684213990037	0.08817000333755758	0.9389763337296217	0.09293394678815638	0.9433064474378762	0.1048802097181412	0.9363684213990037	0.08817000333755758	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	subclass	100	0.9298927312066388	0.09674317434443874	0.9703630680222303	0.07956596150524924	0.9163928898131635	0.10256568193248097	0.8515642695732517	0.12450805065764886	0.950234214601219	0.07054379869353265	0.8422895736634842	0.12558727570985115	0.9163928898131635	0.10256568193248097	0.9163928898131635	0.10256568193248097	0.9163928898131635	0.10256568193248097	0.9248451360801757	0.0971224123555763	0.9236729497559473	0.11271782219699192	0.9163928898131635	0.10256568193248097	530
scvi	0.0	Dissection Dorsolateral prefrontal cortex DFC	subclass	500	0.9132022744487782	0.10513620271548778	0.9703828944430765	0.07093299128212714	0.8978055754815698	0.11484358706032978	0.826834938387566	0.1340315142107041	0.9528257849360044	0.06136486098179475	0.8146517486835186	0.1342926766034697	0.8978055754815698	0.11484358706032978	0.8978055754815698	0.11484358706032978	0.8978055754815698	0.11484358706032978	0.9190878144494279	0.09923830845159798	0.9143864827591023	0.11849726926284408	0.8978055754815698	0.11484358706032978	530
scvi	0.0	Dissection Primary auditory cortexA1	class	50	0.959356285904511	0.07376010686572676	0.9792679847235184	0.03721299626719936	0.9516526446025363	0.08234175345316573	0.9177230976393123	0.09786557514199977	0.9476291070449462	0.06738446659945511	0.9233742518799902	0.09973385830931399	0.9516526446025363	0.08234175345316573	0.9516526446025363	0.08234175345316573	0.9516526446025363	0.08234175345316573	0.9445142058590149	0.09069870693255584	0.9429711105017482	0.10522782262040302	0.9516526446025363	0.08234175345316573	530
scvi	0.0	Dissection Primary auditory cortexA1	class	100	0.9700867276406935	0.05462811570291625	0.9846332492738905	0.028736741760875567	0.9652186823383854	0.06268567288752301	0.9292942456441239	0.08736698201049536	0.9580306129683607	0.05587335898242901	0.9326424945722521	0.08900387811168971	0.9652186823383854	0.06268567288752301	0.9652186823383854	0.06268567288752301	0.9652186823383854	0.06268567288752301	0.9581136258089795	0.08801482961247763	0.9649725231140245	0.09381949845144935	0.9652186823383854	0.06268567288752301	530
scvi	0.0	Dissection Primary auditory cortexA1	class	500	0.9684590911599403	0.07056948601193605	0.9854691505534621	0.028092666392779363	0.9630300030931024	0.07910499569297512	0.9320158013974341	0.09426719992607223	0.964657647822817	0.051157092030069816	0.9321572804441822	0.09797794209346752	0.9630300030931024	0.07910499569297512	0.9630300030931024	0.07910499569297512	0.9630300030931024	0.07910499569297512	0.9576089313261686	0.09233142905782361	0.9626948180520799	0.10410461668360281	0.9630300030931024	0.07910499569297512	530
scvi	0.0	Dissection Primary auditory cortexA1	family	50	0.9810277189079366	0.07390737797347564	0.987224336089287	0.036966519881760085	0.9801432106402721	0.08127050601427781	0.9731179410671452	0.08678730300745519	0.981488476388076	0.06233269969947807	0.9742578358281353	0.08778629244202844	0.9801432106402721	0.08127050601427781	0.9801432106402721	0.08127050601427781	0.9801432106402721	0.08127050601427781	0.9662690357341954	0.0928312827579783	0.9631349415148409	0.10759888322635286	0.9801432106402721	0.08127050601427781	530
scvi	0.0	Dissection Primary auditory cortexA1	family	100	0.9886698424470144	0.05318566621321641	0.9930269285929665	0.02650419258907469	0.9875583049798948	0.06116732415317958	0.9805598466505225	0.0720646149828716	0.9863472874822852	0.04822465139804689	0.9825970431323503	0.07461758915878586	0.9875583049798948	0.06116732415317958	0.9875583049798948	0.06116732415317958	0.9875583049798948	0.06116732415317958	0.9771044219022186	0.0870715311880091	0.9780287231449939	0.09203292656227503	0.9875583049798948	0.06116732415317958	530
scvi	0.0	Dissection Primary auditory cortexA1	family	500	0.9844928473281132	0.07025367113059973	0.9910473965822282	0.026881460378111694	0.9837847200742345	0.07833943673315145	0.9769696203592226	0.0838446646936275	0.988327147573387	0.042385336242557796	0.9768741961888071	0.08818328667955014	0.9837847200742345	0.07833943673315145	0.9837847200742345	0.07833943673315145	0.9837847200742345	0.07833943673315145	0.9719657511182	0.09257429339112608	0.9712683185658013	0.10431746656629129	0.9837847200742345	0.07833943673315145	530
scvi	0.0	Dissection Primary auditory cortexA1	global	50	0.9875177881633043	0.048791452382429795	0.9919917351917258	0.016601447580432832	0.9863142592019796	0.058808721398450836	0.9857229148015579	0.0573395858983221	0.9893155421816202	0.03737343396876337	0.9858472152084234	0.06448109469107188	0.9863142592019796	0.058808721398450836	0.9863142592019796	0.058808721398450836	0.9863142592019796	0.058808721398450836	0.9564631428693008	0.11122473776510881	0.9617882806774052	0.11043411884953216	0.9863142592019796	0.058808721398450836	530
scvi	0.0	Dissection Primary auditory cortexA1	global	100	0.9931874154514273	0.03801779806378238	0.9962231537530475	0.012108808712620368	0.9919935044849983	0.04960185513226867	0.9913043221574281	0.048285534406877446	0.9936230571111144	0.03465173701137354	0.9911501596688502	0.056337545834503636	0.9919935044849983	0.04960185513226867	0.9919935044849983	0.04960185513226867	0.9919935044849983	0.04960185513226867	0.9733887277866742	0.10360128880760477	0.9780031984085232	0.10119475630896972	0.9919935044849983	0.04960185513226867	530
scvi	0.0	Dissection Primary auditory cortexA1	global	500	0.9888423301579534	0.06174387788068959	0.9944860807857826	0.014002828293531625	0.9877670893906587	0.07153443423087723	0.9869227653002043	0.06841620348168197	0.9922377285080765	0.03493248260971939	0.9865440095455451	0.07649899245697264	0.9877670893906587	0.07153443423087723	0.9877670893906587	0.07153443423087723	0.9877670893906587	0.07153443423087723	0.9667573234019398	0.10607149558545914	0.9717336304343988	0.10425081199550078	0.9877670893906587	0.07153443423087723	530
scvi	0.0	Dissection Primary auditory cortexA1	subclass	50	0.9525593291064369	0.07490458644048449	0.9829343326085545	0.03726479128462461	0.941575968568815	0.08352911452768415	0.8860720682198682	0.11045008468318282	0.9565496993014868	0.06806867110456424	0.8834760715735596	0.11042052595744054	0.941575968568815	0.08352911452768415	0.941575968568815	0.08352911452768415	0.941575968568815	0.08352911452768415	0.947657261548932	0.08954137182672767	0.9439985136215759	0.10456878933345372	0.941575968568815	0.08352911452768415	530
scvi	0.0	Dissection Primary auditory cortexA1	subclass	100	0.9625544377715263	0.055968954305805195	0.9854984101597052	0.028707432774041985	0.9561608742291923	0.06385958971881778	0.896864275627395	0.10021246533456502	0.9604320286766882	0.05520116693386443	0.8961127204916736	0.10010928478040457	0.9561608742291923	0.06385958971881778	0.9561608742291923	0.06385958971881778	0.9561608742291923	0.06385958971881778	0.9586509436347643	0.08687686678324785	0.9648621057774169	0.09357835791672604	0.9561608742291923	0.06385958971881778	530
scvi	0.0	Dissection Primary auditory cortexA1	subclass	500	0.9605080618582434	0.07148563934180704	0.9851270717543541	0.02833399570519503	0.9543495534744753	0.07977730084104155	0.8981464455565102	0.1048268739346802	0.9631606303419709	0.0535129997155844	0.8964646939073775	0.10642589789115295	0.9543495534744753	0.07977730084104155	0.9543495534744753	0.07977730084104155	0.9543495534744753	0.07977730084104155	0.9574922581054636	0.09128560107568733	0.9622386941572356	0.10400528716455998	0.9543495534744753	0.07977730084104155	530
scvi	0.0	Dissection Primary somatosensory cortex S1	class	50	0.9649799340495612	0.07366621169117418	0.9825512187756165	0.03598986196262542	0.9592752861119703	0.08103020635957077	0.9246337728506374	0.09806994363376198	0.9583801980849885	0.06470637408247057	0.9242374251785753	0.09824356174711867	0.9592752861119703	0.08103020635957077	0.9592752861119703	0.08103020635957077	0.9592752861119703	0.08103020635957077	0.9553811492941927	0.08840315081037806	0.9624536793468872	0.09855729619098971	0.9592752861119703	0.08103020635957077	530
scvi	0.0	Dissection Primary somatosensory cortex S1	class	100	0.9685970652385755	0.07448727907048457	0.9826435889414374	0.042377969660173105	0.9645583049798949	0.08021502355663913	0.9289896624237004	0.09685783494247421	0.9599882682729964	0.06917154202921284	0.9293947473535582	0.09567652587052689	0.9645583049798949	0.08021502355663913	0.9645583049798949	0.08021502355663913	0.9645583049798949	0.08021502355663913	0.9595875736023399	0.08953423593551156	0.9664558934519457	0.09604725440497719	0.9645583049798949	0.08021502355663913	530
scvi	0.0	Dissection Primary somatosensory cortex S1	class	500	0.9707886776832952	0.07245714228588447	0.9855067939495434	0.03276117461642986	0.9663696257346118	0.08060186217847841	0.9354619775657964	0.09571662123814091	0.965835562020324	0.05842435456854781	0.9348673406854905	0.09900275608966146	0.9663696257346118	0.08060186217847841	0.9663696257346118	0.08060186217847841	0.9663696257346118	0.08060186217847841	0.961756193701243	0.09232903339847966	0.9678862429641645	0.10345754518623275	0.9663696257346118	0.08060186217847841	530
scvi	0.0	Dissection Primary somatosensory cortex S1	family	50	0.9841014157009572	0.07282216284111863	0.9894219403566284	0.034961102502045725	0.9834639653572532	0.07978990493162041	0.9790373622469862	0.08388501677797894	0.987782645666435	0.058074153416671596	0.9777618392456584	0.08509576888457461	0.9834639653572532	0.07978990493162041	0.9834639653572532	0.07978990493162041	0.9834639653572532	0.07978990493162041	0.9716034809633914	0.08887047838437366	0.9702765724795342	0.0992774930418956	0.9834639653572532	0.07978990493162041	530
scvi	0.0	Dissection Primary somatosensory cortex S1	family	100	0.9869593126020075	0.073742785668052	0.9912324169277918	0.041017799552865115	0.9862941540364984	0.07943805143495297	0.9808008280812103	0.08459343180597066	0.9869542855902905	0.06395357297610643	0.9807102376480412	0.0839820334132934	0.9862941540364984	0.07943805143495297	0.9862941540364984	0.07943805143495297	0.9862941540364984	0.07943805143495297	0.9780208875566361	0.08823708674725433	0.9791016036393679	0.09350049409553271	0.9862941540364984	0.07943805143495297	530
scvi	0.0	Dissection Primary somatosensory cortex S1	family	500	0.987778558638054	0.07165913009886346	0.9928896518792226	0.03079746323377053	0.9869733993195174	0.07994122847265761	0.9823238981836098	0.08393959695191988	0.9905089671667169	0.05149567820971002	0.981289242278313	0.08844532011244827	0.9869733993195174	0.07994122847265761	0.9869733993195174	0.07994122847265761	0.9869733993195174	0.07994122847265761	0.9787281300676441	0.09115111254500297	0.9791423875379581	0.10144926286964723	0.9869733993195174	0.07994122847265761	530
