study	label	key	reference	method	subsample_ref	mean_f1	n_samples	mean_support	rank	n_combos	norm_rank	is_best
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	500	0.8735119047619048	12	6.833333333333333	12.5	36	0.32857142857142857	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.8661084529505582	12	6.833333333333333	18.0	36	0.4857142857142857	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.8840909090909091	12	6.833333333333333	7.0	36	0.17142857142857143	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.8744500139236981	12	6.833333333333333	11.0	36	0.2857142857142857	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	50	0.8337885154061625	12	6.833333333333333	29.0	36	0.8	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	100	0.8553571428571429	12	6.833333333333333	22.5	36	0.6142857142857143	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	500	0.8553571428571429	12	6.833333333333333	22.5	36	0.6142857142857143	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	50	0.8326641767818238	12	6.833333333333333	30.0	36	0.8285714285714286	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	100	0.8133928571428571	12	6.833333333333333	31.0	36	0.8571428571428571	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	500	0.8476540616246498	12	6.833333333333333	25.0	36	0.6857142857142857	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.8927015250544663	12	6.833333333333333	2.0	36	0.02857142857142857	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.8851257674787086	12	6.833333333333333	5.0	36	0.11428571428571428	False
GSE124952	Astrocyte	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.8969907407407407	12	6.833333333333333	1.0	36	0.0	True
GSE124952	Astrocyte	family	whole cortex	scvi_knn	50	0.8692226890756303	12	6.833333333333333	15.0	36	0.4	False
GSE124952	Astrocyte	family	whole cortex	scvi_knn	100	0.8807967631497043	12	6.833333333333333	9.0	36	0.22857142857142856	False
GSE124952	Astrocyte	family	whole cortex	scvi_knn	500	0.8850859788359788	12	6.833333333333333	6.0	36	0.14285714285714285	False
GSE124952	Astrocyte	family	whole cortex	scvi_rf	50	0.8519432773109243	12	6.833333333333333	24.0	36	0.6571428571428571	False
GSE124952	Astrocyte	family	whole cortex	scvi_rf	100	0.8407096171802054	12	6.833333333333333	26.0	36	0.7142857142857143	False
GSE124952	Astrocyte	family	whole cortex	scvi_rf	500	0.8364340180516652	12	6.833333333333333	28.0	36	0.7714285714285715	False
GSE124952	Astrocyte	family	whole cortex	seurat	50	0.7742276600248736	12	6.833333333333333	33.0	36	0.9142857142857143	False
GSE124952	Astrocyte	family	whole cortex	seurat	100	0.8926047758284601	12	6.833333333333333	3.5	36	0.07142857142857142	False
GSE124952	Astrocyte	family	whole cortex	seurat	500	0.8748475466741721	12	6.833333333333333	10.0	36	0.2571428571428571	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	50	0.8811274509803921	12	6.833333333333333	8.0	36	0.2	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	100	0.8688350406616661	12	6.833333333333333	17.0	36	0.45714285714285713	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	500	0.8926047758284601	12	6.833333333333333	3.5	36	0.07142857142857142	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	50	0.7643475487838233	12	6.833333333333333	34.0	36	0.9428571428571428	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	100	0.8387488328664799	12	6.833333333333333	27.0	36	0.7428571428571429	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	500	0.8561507936507936	12	6.833333333333333	21.0	36	0.5714285714285714	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.7977669999221724	12	6.833333333333333	32.0	36	0.8857142857142857	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.7447871572871573	12	6.833333333333333	35.0	36	0.9714285714285714	False
GSE124952	Astrocyte	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.7366168165892768	12	6.833333333333333	36.0	36	1.0	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	50	0.8596861471861472	12	6.833333333333333	20.0	36	0.5428571428571428	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	100	0.8616469314998727	12	6.833333333333333	19.0	36	0.5142857142857142	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	500	0.8692226890756303	12	6.833333333333333	15.0	36	0.4	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	50	0.8692226890756303	12	6.833333333333333	15.0	36	0.4	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	100	0.8735119047619048	12	6.833333333333333	12.5	36	0.32857142857142857	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	500	0.8735119047619048	12	6.833333333333333	12.5	36	0.32857142857142857	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.8661084529505582	12	6.833333333333333	18.0	36	0.4857142857142857	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.8840909090909091	12	6.833333333333333	7.0	36	0.17142857142857143	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.8744500139236981	12	6.833333333333333	11.0	36	0.2857142857142857	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	50	0.8337885154061625	12	6.833333333333333	29.0	36	0.8	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	100	0.8553571428571429	12	6.833333333333333	22.5	36	0.6142857142857143	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	500	0.8553571428571429	12	6.833333333333333	22.5	36	0.6142857142857143	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	50	0.8326641767818238	12	6.833333333333333	30.0	36	0.8285714285714286	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	100	0.8133928571428571	12	6.833333333333333	31.0	36	0.8571428571428571	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	500	0.8476540616246498	12	6.833333333333333	25.0	36	0.6857142857142857	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.8927015250544663	12	6.833333333333333	2.0	36	0.02857142857142857	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.8851257674787086	12	6.833333333333333	5.0	36	0.11428571428571428	False
GSE124952	Astrocyte	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.8969907407407407	12	6.833333333333333	1.0	36	0.0	True
GSE124952	Astrocyte	subclass	whole cortex	scvi_knn	50	0.8692226890756303	12	6.833333333333333	15.0	36	0.4	False
GSE124952	Astrocyte	subclass	whole cortex	scvi_knn	100	0.8807967631497043	12	6.833333333333333	9.0	36	0.22857142857142856	False
GSE124952	Astrocyte	subclass	whole cortex	scvi_knn	500	0.8850859788359788	12	6.833333333333333	6.0	36	0.14285714285714285	False
GSE124952	Astrocyte	subclass	whole cortex	scvi_rf	50	0.8519432773109243	12	6.833333333333333	24.0	36	0.6571428571428571	False
GSE124952	Astrocyte	subclass	whole cortex	scvi_rf	100	0.8407096171802054	12	6.833333333333333	26.0	36	0.7142857142857143	False
GSE124952	Astrocyte	subclass	whole cortex	scvi_rf	500	0.8364340180516652	12	6.833333333333333	28.0	36	0.7714285714285715	False
GSE124952	Astrocyte	subclass	whole cortex	seurat	50	0.7742276600248736	12	6.833333333333333	33.0	36	0.9142857142857143	False
GSE124952	Astrocyte	subclass	whole cortex	seurat	100	0.8926047758284601	12	6.833333333333333	3.5	36	0.07142857142857142	False
GSE124952	Astrocyte	subclass	whole cortex	seurat	500	0.8748475466741721	12	6.833333333333333	10.0	36	0.2571428571428571	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	50	0.9331649831649832	12	7.666666666666667	20.0	36	0.5428571428571428	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	100	0.9304768111219724	12	7.666666666666667	24.0	36	0.6571428571428571	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	500	0.9436081242532856	12	7.666666666666667	15.0	36	0.4	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	50	0.8444690729212517	12	7.666666666666667	35.0	36	0.9714285714285714	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	100	0.9213859020310634	12	7.666666666666667	26.0	36	0.7142857142857143	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	500	0.8655217045001992	12	7.666666666666667	34.0	36	0.9428571428571428	False
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9956140350877194	12	7.666666666666667	3.5	36	0.07142857142857142	True
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.9956140350877194	12	7.666666666666667	3.5	36	0.07142857142857142	True
GSE124952	CNS macrophage	family	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9956140350877194	12	7.666666666666667	3.5	36	0.07142857142857142	True
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	50	0.9392221593410048	12	7.666666666666667	18.0	36	0.4857142857142857	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	100	0.9585769980506823	12	7.666666666666667	11.0	36	0.2857142857142857	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	500	0.9419103313840156	12	7.666666666666667	17.0	36	0.45714285714285713	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	50	0.9164028527515371	12	7.666666666666667	27.0	36	0.7428571428571429	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	100	0.9455312011763625	12	7.666666666666667	13.0	36	0.34285714285714286	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	500	0.9158303464755078	12	7.666666666666667	28.0	36	0.7714285714285715	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.9511695906432749	12	7.666666666666667	12.0	36	0.3142857142857143	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9956140350877194	12	7.666666666666667	3.5	36	0.07142857142857142	True
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9956140350877194	12	7.666666666666667	3.5	36	0.07142857142857142	True
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	50	0.9316464017652473	12	7.666666666666667	22.0	36	0.6	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	100	0.9316464017652473	12	7.666666666666667	22.0	36	0.6	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	500	0.9225554926743382	12	7.666666666666667	25.0	36	0.6857142857142857	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	50	0.890897480552653	12	7.666666666666667	31.0	36	0.8571428571428571	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	100	0.8997145641882484	12	7.666666666666667	30.0	36	0.8285714285714286	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_rf	500	0.888198846790178	12	7.666666666666667	32.0	36	0.8857142857142857	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	50	0.9678362573099416	12	7.666666666666667	8.0	36	0.2	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	100	0.9678362573099416	12	7.666666666666667	8.0	36	0.2	False
GSE124952	CNS macrophage	family	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	seurat	500	0.9956140350877194	12	7.666666666666667	3.5	36	0.07142857142857142	True
GSE124952	CNS macrophage	family	whole cortex	scvi_knn	50	0.9380525686977299	12	7.666666666666667	19.0	36	0.5142857142857142	False
GSE124952	CNS macrophage	family	whole cortex	scvi_knn	100	0.9316464017652473	12	7.666666666666667	22.0	36	0.6	False
GSE124952	CNS macrophage	family	whole cortex	scvi_knn	500	0.9602747909199523	12	7.666666666666667	10.0	36	0.2571428571428571	False
GSE124952	CNS macrophage	family	whole cortex	scvi_rf	50	0.7822094508301405	12	7.666666666666667	36.0	36	1.0	False
GSE124952	CNS macrophage	family	whole cortex	scvi_rf	100	0.8657407407407407	12	7.666666666666667	33.0	36	0.9142857142857143	False
GSE124952	CNS macrophage	family	whole cortex	scvi_rf	500	0.9141325536062378	12	7.666666666666667	29.0	36	0.8	False
GSE124952	CNS macrophage	family	whole cortex	seurat	50	0.9435938330675173	12	7.666666666666667	16.0	36	0.42857142857142855	False
GSE124952	CNS macrophage	family	whole cortex	seurat	100	0.9678362573099416	12	7.666666666666667	8.0	36	0.2	False
GSE124952	CNS macrophage	family	whole cortex	seurat	500	0.9451089845826688	12	7.666666666666667	14.0	36	0.37142857142857144	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	50	0.969353419306531	15	15.6	18.0	36	0.4857142857142857	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	100	0.9749469082763318	15	15.6	13.0	36	0.34285714285714286	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_knn	500	0.9695949652002508	15	15.6	17.0	36	0.45714285714285713	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	50	0.9448600203554766	15	15.6	20.0	36	0.5428571428571428	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	100	0.9773847612064601	15	15.6	12.0	36	0.3142857142857143	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	scvi_rf	500	0.9820201072677133	15	15.6	10.0	36	0.2571428571428571	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	50	0.9967880485527545	15	15.6	3.0	36	0.05714285714285714	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	100	0.9872108843537415	15	15.6	9.0	36	0.22857142857142856	False
GSE124952	Endothelial	subclass	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	seurat	500	0.9901540013555902	15	15.6	8.0	36	0.2	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	50	0.9112880737335337	15	15.6	27.0	36	0.7428571428571429	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	100	0.908593665381624	15	15.6	30.0	36	0.8285714285714286	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_knn	500	0.8934848174137102	15	15.6	35.0	36	0.9714285714285714	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	50	0.9419051084064682	15	15.6	21.0	36	0.5714285714285714	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	100	0.8887193085900852	15	15.6	36.0	36	1.0	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	scvi_rf	500	0.9010922583867169	15	15.6	32.0	36	0.8857142857142857	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	50	0.998095238095238	15	15.6	1.5	36	0.014285714285714285	True
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	100	0.9965448504983389	15	15.6	4.5	36	0.1	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions 10x	seurat	500	0.9965448504983389	15	15.6	4.5	36	0.1	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	50	0.8994677333635958	15	15.6	33.0	36	0.9142857142857143	False
GSE124952	Endothelial	subclass	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	scvi_knn	100	0.9098105997171004	15	15.6	29.0	36	0.8	False
