label	key	reference	method	subsample_ref	mean_rank	median_rank	mean_norm_rank	n_studies	n_wins	mean_f1_across_studies	std_f1_across_studies	mean_support	total_samples	win_fraction
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	500	22.8125	13.5	0.3355769230769231	16	4	0.9702485548681806	0.049556387899156645	5.588300017279261	1015	0.25
Astrocyte	class	Dissection Anterior cingulate cortex ACC	seurat	500	23.28125	19.5	0.34278846153846154	16	6	0.9714173377471172	0.0461276404697013	5.588300017279261	1015	0.375
Astrocyte	class	Dissection Primary visual cortexV1	seurat	100	23.71875	22.25	0.34951923076923075	16	6	0.9718841092645386	0.048275832598164224	5.588300017279261	1015	0.375
Astrocyte	class	Dissection Angular gyrus AnG	scvi_rf	500	23.84375	24.75	0.35144230769230766	16	5	0.9713052339599365	0.057225544620593774	5.588300017279261	1015	0.3125
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	23.84375	21.0	0.3514423076923077	16	6	0.9686441990259774	0.054643556343374575	5.588300017279261	1015	0.375
Astrocyte	class	whole cortex	seurat	100	24.90625	24.0	0.36778846153846156	16	4	0.9704027791529148	0.051954115322829376	5.588300017279261	1015	0.25
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	100	24.96875	20.25	0.36875	16	4	0.9696821401071088	0.05700838441874237	5.588300017279261	1015	0.25
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	25.03125	17.75	0.3697115384615385	16	7	0.9681297456550583	0.05341898449887194	5.588300017279261	1015	0.4375
Astrocyte	class	Dissection Anterior cingulate cortex ACC	seurat	100	25.4375	24.0	0.37596153846153846	16	4	0.970858995467355	0.04791715401985859	5.588300017279261	1015	0.25
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	100	25.46875	30.25	0.3764423076923077	16	4	0.9698768022304428	0.05811768392938929	5.588300017279261	1015	0.25
Astrocyte	class	Single-nucleus transcriptome data from the dlPFC	seurat	100	25.6875	22.5	0.3798076923076923	16	3	0.9728190741252799	0.04845009216780959	5.588300017279261	1015	0.1875
Astrocyte	class	Dissection Primary somatosensory cortex S1	scvi_rf	100	25.9375	29.75	0.3836538461538461	16	4	0.9699701158467287	0.05655476628182079	5.588300017279261	1015	0.25
Astrocyte	class	whole cortex	seurat	500	25.9375	25.5	0.3836538461538462	16	4	0.9711363106864775	0.05111538693054765	5.588300017279261	1015	0.25
Astrocyte	class	Dissection Angular gyrus AnG	seurat	500	25.96875	24.5	0.3841346153846154	16	6	0.9670170186906937	0.05135602581542298	5.588300017279261	1015	0.375
Astrocyte	class	Single-nucleus transcriptome data from the dlPFC	scvi_knn	500	26.0	22.5	0.38461538461538464	16	4	0.9677944024452415	0.058267385260137854	5.588300017279261	1015	0.25
Astrocyte	class	whole cortex	scvi_rf	100	26.34375	26.75	0.38990384615384616	16	3	0.9664836824027875	0.05933212404724353	5.588300017279261	1015	0.1875
Astrocyte	class	Dissection Primary auditory cortexA1	seurat	500	26.46875	25.25	0.3918269230769231	16	3	0.9714844630079481	0.0438715632816984	5.588300017279261	1015	0.1875
Astrocyte	class	Dissection Primary visual cortexV1	seurat	500	26.96875	24.5	0.3995192307692308	16	3	0.9680135979677621	0.0479733436376027	5.588300017279261	1015	0.1875
Astrocyte	class	Dissection Primary somatosensory cortex S1	scvi_rf	500	27.9375	27.25	0.41442307692307695	16	1	0.9708826956943722	0.04896977585500636	5.588300017279261	1015	0.0625
Astrocyte	class	Single-nucleus transcriptome data from the dlPFC	scvi_rf	500	29.09375	23.75	0.4322115384615385	16	5	0.9619756045633905	0.06795361772147447	5.588300017279261	1015	0.3125
Astrocyte	class	Dissection Angular gyrus AnG	scvi_rf	100	29.5625	26.0	0.4394230769230769	16	4	0.9620546038355451	0.0656809763157967	5.588300017279261	1015	0.25
Astrocyte	class	Dissection Anterior cingulate cortex ACC	scvi_knn	100	30.125	28.0	0.44807692307692304	16	3	0.9670878539936559	0.06006519451815163	5.588300017279261	1015	0.1875
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	500	31.21875	27.75	0.46490384615384617	16	2	0.9669882441385415	0.05661572675166117	5.588300017279261	1015	0.125
Astrocyte	class	Dissection Primary visual cortexV1	scvi_rf	100	31.40625	33.0	0.46778846153846154	16	2	0.9660607445168418	0.06162626359334628	5.588300017279261	1015	0.125
Astrocyte	class	Dissection Primary auditory cortexA1	scvi_rf	500	32.03125	29.25	0.4774038461538462	16	1	0.9673077420175454	0.05944665695955353	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Angular gyrus AnG	scvi_knn	500	32.8125	34.0	0.4894230769230769	16	1	0.9653396315872701	0.055265595316243865	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Anterior cingulate cortex ACC	scvi_rf	500	33.375	32.25	0.4980769230769231	16	1	0.9634331970183391	0.06052280522943355	5.588300017279261	1015	0.0625
Astrocyte	class	whole cortex	scvi_knn	100	34.25	34.75	0.5115384615384615	16	2	0.963961857041094	0.05737939398373581	5.588300017279261	1015	0.125
Astrocyte	class	Single-nucleus transcriptome data from the dlPFC	scvi_rf	100	34.46875	31.0	0.5149038461538462	16	3	0.9550420640233281	0.08171147373963424	5.588300017279261	1015	0.1875
Astrocyte	class	Single-nucleus transcriptome data from the dlPFC	scvi_knn	100	35.40625	30.25	0.5293269230769231	16	2	0.9595036854013066	0.0624356888828463	5.588300017279261	1015	0.125
Astrocyte	class	whole cortex	scvi_knn	500	35.5625	35.0	0.5317307692307692	16	1	0.9627347286647051	0.058865314746027124	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary somatosensory cortex S1	scvi_knn	500	35.8125	33.75	0.5355769230769231	16	1	0.9649978627178852	0.051594528407744936	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary auditory cortexA1	scvi_knn	100	35.875	39.0	0.5365384615384615	16	2	0.9648513504614592	0.055144223843902926	5.588300017279261	1015	0.125
Astrocyte	class	Dissection Primary visual cortexV1	scvi_knn	500	36.34375	39.0	0.54375	16	1	0.9650541960335514	0.05121630701080681	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary visual cortexV1	scvi_rf	500	36.53125	39.5	0.5466346153846153	16	1	0.9665976260708012	0.04840719012844727	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary auditory cortexA1	scvi_knn	500	36.625	39.0	0.548076923076923	16	1	0.9641197077400043	0.056578287397652825	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary auditory cortexA1	scvi_rf	100	36.75	40.0	0.55	16	3	0.9604307657768533	0.07026180567341436	5.588300017279261	1015	0.1875
Astrocyte	class	Dissection Anterior cingulate cortex ACC	scvi_knn	500	36.8125	39.5	0.5509615384615385	16	1	0.9644232330859422	0.053129526905816134	5.588300017279261	1015	0.0625
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	500	38.3125	40.5	0.5740384615384615	16	2	0.9603441492302965	0.05779136721792099	5.588300017279261	1015	0.125
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi_rf	100	38.46875	41.5	0.5764423076923078	16	1	0.962630336221017	0.05105647233663024	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Anterior cingulate cortex ACC	scvi_rf	100	38.6875	41.5	0.5798076923076924	16	2	0.9540716575443242	0.07861826356164996	5.588300017279261	1015	0.125
Astrocyte	class	Dissection Angular gyrus AnG	scvi_knn	100	39.5	43.0	0.5923076923076923	16	1	0.960197803954757	0.05241604425095231	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary somatosensory cortex S1	scvi_knn	100	41.3125	46.5	0.6201923076923077	16	1	0.9574440425731993	0.05733245168601426	5.588300017279261	1015	0.0625
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	seurat	500	41.90625	42.5	0.6293269230769231	16	1	0.9506075786843337	0.08695963191159876	5.588300017279261	1015	0.0625
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi_rf	500	42.0	41.5	0.6307692307692307	16	1	0.9604696413307009	0.054708481294058954	5.588300017279261	1015	0.0625
Astrocyte	class	Dissection Primary visual cortexV1	scvi_knn	100	43.125	49.0	0.6480769230769231	16	1	0.9574501795146207	0.05356460888207825	5.588300017279261	1015	0.0625
Astrocyte	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	100	46.15625	51.5	0.6947115384615384	16	1	0.9509702879238133	0.05549136320760334	5.588300017279261	1015	0.0625
Astrocyte	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	100	47.59375	51.0	0.7168269230769231	16	1	0.9493218396664322	0.05886478941011798	5.588300017279261	1015	0.0625
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi_knn	100	53.90625	58.0	0.8139423076923077	16	1	0.9140692783873912	0.1347520866564239	5.588300017279261	1015	0.0625
Astrocyte	class	Human Multiple Cortical Areas SMART-seq	scvi_knn	500	54.28125	55.5	0.8197115384615384	16	0	0.9327681089858806	0.07891484790560185	5.588300017279261	1015	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_knn	100	57.8125	60.5	0.8740384615384615	16	0	0.9212191205558096	0.06658430044498723	5.588300017279261	1015	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_knn	500	60.875	62.0	0.9211538461538462	16	0	0.8748383394059037	0.09345814736033663	5.588300017279261	1015	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	61.0	63.0	0.9230769230769231	16	0	0.8764124301305039	0.056397663060547436	5.588300017279261	1015	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_rf	100	62.71875	63.0	0.9495192307692308	16	0	0.8369143221024854	0.1388778549832366	5.588300017279261	1015	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_rf	500	63.90625	64.0	0.9677884615384615	16	0	0.8152277865284614	0.141629995033669	5.588300017279261	1015	0.0
Astrocyte	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	500	65.375	66.0	0.9903846153846154	16	0	0.6115187588391144	0.2169825877171305	5.588300017279261	1015	0.0
Chandelier	class	Dissection Angular gyrus AnG	scvi_rf	100	25.4	30.5	0.4135593220338983	10	7	0.981822425940073	0.03612186328522067	1.1218869365928188	204	0.7
Chandelier	class	Dissection Primary visual cortexV1	scvi_rf	500	26.8	30.5	0.43728813559322033	10	6	0.9849503437738732	0.020454624599626263	1.1218869365928188	204	0.6
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	500	26.95	30.5	0.4398305084745763	10	5	0.9810558314234784	0.022866092976654265	1.1218869365928188	204	0.5
Chandelier	class	Single-nucleus transcriptome data from the dlPFC	scvi_rf	100	27.2	30.5	0.4440677966101695	10	6	0.982596447669977	0.02402111273868839	1.1218869365928188	204	0.6
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	27.35	30.5	0.44661016949152543	10	7	0.9772005772005772	0.039882743039625475	1.1218869365928188	204	0.7
Chandelier	class	Dissection Primary visual cortexV1	seurat	500	27.35	30.5	0.44661016949152543	10	7	0.9772005772005772	0.039882743039625475	1.1218869365928188	204	0.7
Chandelier	class	Single-nucleus transcriptome data from the dlPFC	seurat	100	27.35	30.5	0.44661016949152543	10	7	0.9772005772005772	0.039882743039625475	1.1218869365928188	204	0.7
Chandelier	class	Single-nucleus transcriptome data from the dlPFC	seurat	500	27.35	30.5	0.44661016949152543	10	7	0.9772005772005772	0.039882743039625475	1.1218869365928188	204	0.7
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi_knn	500	27.5	30.5	0.4491525423728813	10	6	0.9759671292759527	0.03759496791064903	1.1218869365928188	204	0.6
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	500	28.0	30.5	0.4576271186440678	10	6	0.9791333503098208	0.037036444789787154	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary auditory cortexA1	scvi_rf	500	28.0	30.5	0.4576271186440678	10	6	0.9764127620745267	0.0380597961004109	1.1218869365928188	204	0.6
Chandelier	class	Dissection Angular gyrus AnG	seurat	100	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Dissection Angular gyrus AnG	seurat	500	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Dissection Anterior cingulate cortex ACC	seurat	500	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary auditory cortexA1	seurat	100	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary auditory cortexA1	seurat	500	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	500	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	whole cortex	seurat	100	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	whole cortex	seurat	500	28.2	30.5	0.4610169491525424	10	6	0.9769204651557593	0.03971430265821055	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary auditory cortexA1	scvi_rf	100	28.4	30.5	0.46440677966101696	10	6	0.9755724259400729	0.037986151434546485	1.1218869365928188	204	0.6
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi_rf	500	28.75	30.5	0.4703389830508475	10	6	0.9770605211781682	0.03659495997747855	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi_rf	500	28.85	30.5	0.4720338983050848	10	6	0.9770605211781682	0.03659495997747857	1.1218869365928188	204	0.6
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	100	28.9	30.5	0.4728813559322034	10	5	0.9806101986249045	0.024081547001351455	1.1218869365928188	204	0.5
Chandelier	class	Dissection Anterior cingulate cortex ACC	seurat	100	29.1	30.5	0.47627118644067795	10	6	0.9745395127748069	0.043471026976760974	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary somatosensory cortex S1	seurat	500	29.1	30.5	0.47627118644067795	10	6	0.9763602410661234	0.03943499572224375	1.1218869365928188	204	0.6
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	seurat	100	29.1	30.5	0.47627118644067795	10	6	0.9745395127748069	0.043471026976760974	1.1218869365928188	204	0.6
Chandelier	class	whole cortex	scvi_rf	500	29.1	30.5	0.47627118644067795	10	5	0.9802154952890246	0.0232727504207811	1.1218869365928188	204	0.5
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_rf	100	29.3	30.5	0.47966101694915253	10	7	0.9839699516170104	0.026422885130916434	1.1218869365928188	204	0.7
Chandelier	class	Dissection Primary somatosensory cortex S1	seurat	100	29.3	30.5	0.47966101694915253	10	6	0.9733490365843307	0.04570010250109036	1.1218869365928188	204	0.6
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi_knn	500	29.4	30.5	0.4813559322033898	10	5	0.9735861768950004	0.03664577613378352	1.1218869365928188	204	0.5
Chandelier	class	Single-nucleus transcriptome data from the dlPFC	scvi_knn	500	29.4	30.5	0.4813559322033898	10	5	0.9735861768950004	0.03664577613378352	1.1218869365928188	204	0.5
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	100	29.4	30.5	0.4813559322033898	10	5	0.9735861768950004	0.03664577613378352	1.1218869365928188	204	0.5
Chandelier	class	Single-nucleus transcriptome data from the dlPFC	scvi_knn	100	29.5	30.5	0.48305084745762716	10	5	0.974821216365334	0.036888042995794255	1.1218869365928188	204	0.5
Chandelier	class	Dissection Primary visual cortexV1	seurat	100	29.9	30.5	0.4898305084745763	10	6	0.974259400729989	0.04331754852850365	1.1218869365928188	204	0.6
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi_rf	100	30.75	30.5	0.5042372881355932	10	5	0.9746795687972158	0.035700245578114305	1.1218869365928188	204	0.5
Chandelier	class	Single-nucleus transcriptome data from the dlPFC	scvi_rf	500	31.1	30.5	0.5101694915254237	10	5	0.9792605678635091	0.02424463272960386	1.1218869365928188	204	0.5
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	500	31.3	30.5	0.5135593220338983	10	4	0.9688242721330956	0.03591878230749794	1.1218869365928188	204	0.4
Chandelier	class	Dissection Angular gyrus AnG	scvi_rf	500	31.45	30.5	0.5161016949152543	10	5	0.9716508573126219	0.03775850960368549	1.1218869365928188	204	0.5
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	500	32.05	30.5	0.5262711864406779	10	4	0.9703394236482472	0.03627746048482484	1.1218869365928188	204	0.4
Chandelier	class	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	500	32.05	30.5	0.5262711864406779	10	4	0.9703394236482472	0.03627746048482484	1.1218869365928188	204	0.4
Chandelier	class	Dissection Primary visual cortexV1	scvi_rf	100	32.4	30.5	0.5322033898305085	10	6	0.9773252482811307	0.029522091406813274	1.1218869365928188	204	0.6
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_knn	100	32.6	30.5	0.535593220338983	10	5	0.9715744631185806	0.03733356355961546	1.1218869365928188	204	0.5
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi_knn	100	32.6	30.5	0.535593220338983	10	5	0.9715744631185806	0.03733356355961546	1.1218869365928188	204	0.5
Chandelier	class	whole cortex	scvi_knn	500	32.95	30.5	0.5415254237288136	10	4	0.9700593116034293	0.036346154278133584	1.1218869365928188	204	0.4
Chandelier	class	Dissection Primary visual cortexV1	scvi_knn	500	33.2	33.0	0.5457627118644067	10	5	0.9696900729988964	0.03760130356364451	1.1218869365928188	204	0.5
Chandelier	class	Dissection Primary auditory cortexA1	scvi_knn	500	33.55	31.0	0.5516949152542373	10	4	0.9667234317969612	0.036150785832333714	1.1218869365928188	204	0.4
Chandelier	class	Dissection Anterior cingulate cortex ACC	scvi_knn	100	33.75	30.5	0.5550847457627118	10	4	0.9685441600882777	0.03597505491083025	1.1218869365928188	204	0.4
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_rf	500	33.75	30.5	0.5550847457627118	10	5	0.9772997835497836	0.025650229043679758	1.1218869365928188	204	0.5
Chandelier	class	Dissection Primary somatosensory cortex S1	scvi_rf	100	33.9	30.5	0.5576271186440678	10	5	0.9770196715049657	0.025965941781048635	1.1218869365928188	204	0.5
Chandelier	class	whole cortex	scvi_knn	100	34.0	32.25	0.5593220338983051	10	5	0.9621143154231391	0.04735756502160374	1.1218869365928188	204	0.5
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	100	34.25	30.5	0.5635593220338982	10	4	0.9679839359986419	0.036152505418905814	1.1218869365928188	204	0.4
Chandelier	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_knn	100	35.1	33.0	0.5779661016949152	10	4	0.967309120617944	0.036196372580082535	1.1218869365928188	204	0.4
Chandelier	class	Dissection Primary visual cortexV1	scvi_knn	100	35.35	33.25	0.5822033898305085	10	5	0.965144618453442	0.04211229682536255	1.1218869365928188	204	0.5
Chandelier	class	whole cortex	scvi_rf	100	35.35	30.5	0.5822033898305085	10	5	0.97606474407945	0.027271257841743873	1.1218869365928188	204	0.5
Chandelier	class	Dissection Angular gyrus AnG	scvi_knn	500	36.3	32.25	0.5983050847457627	10	4	0.9655138570579748	0.03712504427908369	1.1218869365928188	204	0.4
Chandelier	class	Dissection Angular gyrus AnG	scvi_knn	100	37.65	32.25	0.6211864406779661	10	4	0.9570977633477634	0.04892510381904737	1.1218869365928188	204	0.4
Chandelier	class	Dissection Dorsolateral prefrontal cortex DFC	scvi_knn	500	37.7	32.25	0.6220338983050848	10	4	0.9602426576691283	0.041287600668513696	1.1218869365928188	204	0.4
Chandelier	class	Dissection Primary auditory cortexA1	scvi_knn	100	38.15	33.25	0.6296610169491526	10	4	0.9624835540276717	0.0405707773985153	1.1218869365928188	204	0.4
Immune	class	Single-nucleus transcriptome data from the dlPFC	scvi_knn	500	4.611111111111111	5.0	0.3282828282828283	9	2	0.7222376251042065	0.23712041258091077	1.1610985632724764	61	0.2222222222222222
Immune	class	whole cortex	scvi_knn	500	5.055555555555555	5.5	0.36868686868686873	9	2	0.6677332329506243	0.22752479747172377	1.1610985632724764	61	0.2222222222222222
Immune	class	whole cortex	scvi_rf	100	5.222222222222222	5.5	0.38383838383838387	9	3	0.6680614560272945	0.21677090151957015	1.1610985632724764	61	0.3333333333333333
Immune	class	whole cortex	scvi_knn	100	5.277777777777778	5.5	0.3888888888888889	9	2	0.676419330724531	0.224716529312016	1.1610985632724764	61	0.2222222222222222
Immune	class	whole cortex	scvi_rf	500	5.388888888888889	5.0	0.398989898989899	9	2	0.6719148001756697	0.23393080550666015	1.1610985632724764	61	0.2222222222222222
Immune	class	Single-nucleus transcriptome data from the dlPFC	seurat	100	5.555555555555555	5.5	0.41414141414141414	9	4	0.7052280918222947	0.24419094566621413	1.1610985632724764	61	0.4444444444444444
Immune	class	Single-nucleus transcriptome data from the dlPFC	scvi_rf	100	5.722222222222222	6.5	0.4292929292929293	9	3	0.7154662567706046	0.23705424141860537	1.1610985632724764	61	0.3333333333333333
Immune	class	Single-nucleus transcriptome data from the dlPFC	seurat	500	5.722222222222222	5.5	0.4292929292929293	9	3	0.7115363434204014	0.2717289796598623	1.1610985632724764	61	0.3333333333333333
Immune	class	Single-nucleus transcriptome data from the dlPFC	scvi_knn	100	6.055555555555555	6.0	0.4595959595959596	9	1	0.6530676851329025	0.20677374384723307	1.1610985632724764	61	0.1111111111111111
Immune	class	Single-nucleus transcriptome data from the dlPFC	scvi_rf	500	6.388888888888889	7.0	0.4898989898989899	9	1	0.6639100633665851	0.18133307226892062	1.1610985632724764	61	0.1111111111111111
Immune	class	whole cortex	seurat	500	11.444444444444445	11.5	0.9494949494949494	9	0	0.04210218123261601	0.06664446918827185	1.1610985632724764	61	0.0
Immune	class	whole cortex	seurat	100	11.555555555555555	11.5	0.9595959595959597	9	0	0.04953991258339084	0.09050033657937272	1.1610985632724764	61	0.0
L2/3-6 IT	class	Dissection Angular gyrus AnG	seurat	500	12.76923076923077	13.0	0.18106508875739646	13	2	0.954552082371163	0.06892428259753636	17.487360766394843	1021	0.15384615384615385
L2/3-6 IT	class	Dissection Primary auditory cortexA1	seurat	500	13.0	11.0	0.1846153846153846	13	1	0.9553538527636973	0.06770631541970243	17.487360766394843	1021	0.07692307692307693
L2/3-6 IT	class	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	scvi_rf	500	13.076923076923077	13.0	0.18579881656804736	13	1	0.9537217302021929	0.07055299870713053	17.487360766394843	1021	0.07692307692307693
L2/3-6 IT	class	Dissection Dorsolateral prefrontal cortex DFC	seurat	100	14.076923076923077	13.0	0.20118343195266272	13	3	0.9560635085046899	0.06435483398766452	17.487360766394843	1021	0.23076923076923078
L2/3-6 IT	class	Dissection Angular gyrus AnG	seurat	100	15.23076923076923	13.0	0.21893491124260356	13	2	0.9545030716217388	0.06676076652447394	17.487360766394843	1021	0.15384615384615385
L2/3-6 IT	class	Dissection Angular gyrus AnG	scvi_rf	500	15.346153846153847	14.0	0.22071005917159764	13	1	0.9525473835890899	0.07253615170609425	17.487360766394843	1021	0.07692307692307693
L2/3-6 IT	class	Dissection Primary somatosensory cortex S1	seurat	100	15.846153846153847	13.5	0.22840236686390533	13	1	0.9547863089998514	0.0665681059783993	17.487360766394843	1021	0.07692307692307693
L2/3-6 IT	class	Dissection Primary somatosensory cortex S1	seurat	500	16.73076923076923	15.0	0.2420118343195266	13	1	0.9529690218850614	0.06897925665632663	17.487360766394843	1021	0.07692307692307693
L2/3-6 IT	class	Dissection Anterior cingulate cortex ACC	seurat	500	17.076923076923077	15.0	0.24733727810650888	13	2	0.953998457896498	0.0682527627913928	17.487360766394843	1021	0.15384615384615385
L2/3-6 IT	class	whole cortex	scvi_rf	500	17.384615384615383	14.0	0.25207100591715975	13	1	0.9527338906405766	0.07022755778771393	17.487360766394843	1021	0.07692307692307693
L2/3-6 IT	class	Dissection Primary auditory cortexA1	seurat	100	17.923076923076923	16.0	0.2603550295857988	13	1	0.9530481448325596	0.0674532957568314	17.487360766394843	1021	0.07692307692307693
