method	cutoff	reference	key	weighted_f1_mean	weighted_f1_std	weighted_f1_count
scvi	0.1	Dissection Primary somatosensory cortex S1	family	0.9846424615476335	0.04307564285822893	902
scvi	0.1	Dissection Primary somatosensory cortex S1	subclass	0.9335677534310824	0.08212122110547922	902
scvi	0.1	Dissection Primary visual cortexV1	class	0.9520516034134904	0.057125425049992545	902
scvi	0.1	Dissection Primary visual cortexV1	family	0.9835325926275512	0.042301460361361544	902
scvi	0.1	Dissection Primary visual cortexV1	subclass	0.931313104709366	0.07959662602469102	902
scvi	0.1	Human Multiple Cortical Areas SMART-seq	class	0.8952313191671943	0.07078516738266141	902
scvi	0.1	Human Multiple Cortical Areas SMART-seq	family	0.93280400617881	0.06212708931656035	902
scvi	0.1	Human Multiple Cortical Areas SMART-seq	subclass	0.8824697056510081	0.0818186468823888	902
scvi	0.1	Single-nucleus transcriptome data from the dlPFC	class	0.9564601394123796	0.05822094719363813	902
scvi	0.1	Single-nucleus transcriptome data from the dlPFC	family	0.9842401759872184	0.04223195049635538	902
scvi	0.1	Single-nucleus transcriptome data from the dlPFC	subclass	0.9265630608680072	0.08854920378259754	902
scvi	0.1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9545584306711887	0.05746925953721508	902
scvi	0.1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9847811014559252	0.04219462159585527	902
scvi	0.1	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9353564364468262	0.08104950159244942	902
scvi	0.1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9550588870861928	0.05636152661178183	902
scvi	0.1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9851374506941929	0.0407696908232484	902
scvi	0.1	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9363780465832924	0.07948643657318769	902
scvi	0.1	whole cortex	class	0.9559315967604314	0.05762620160407108	902
scvi	0.1	whole cortex	family	0.9846368359233393	0.04254379993136166	902
scvi	0.1	whole cortex	subclass	0.9294901996037458	0.08426982514619344	902
scvi	0.15	Dissection Angular gyrus AnG	class	0.9517414402347812	0.059307626597516865	902
scvi	0.15	Dissection Angular gyrus AnG	family	0.9849867277995024	0.04134232199719823	902
scvi	0.15	Dissection Angular gyrus AnG	subclass	0.932605468061776	0.08117458993429802	902
scvi	0.15	Dissection Anterior cingulate cortex ACC	class	0.952972441798166	0.05951130022952971	902
scvi	0.15	Dissection Anterior cingulate cortex ACC	family	0.9850169372961074	0.042836874313812105	902
scvi	0.15	Dissection Anterior cingulate cortex ACC	subclass	0.9328727779943226	0.08150104674884653	902
scvi	0.15	Dissection Dorsolateral prefrontal cortex DFC	class	0.9358459737118453	0.06827815044808906	902
scvi	0.15	Dissection Dorsolateral prefrontal cortex DFC	family	0.9671260332691931	0.05374110868800279	902
scvi	0.15	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.914159563394744	0.08762019470032448	902
scvi	0.15	Dissection Primary auditory cortexA1	class	0.9488856925597831	0.061789863077490126	902
scvi	0.15	Dissection Primary auditory cortexA1	family	0.9840421148198435	0.043271783528500016	902
scvi	0.15	Dissection Primary auditory cortexA1	subclass	0.9300181497024208	0.08324512848606785	902
scvi	0.15	Dissection Primary somatosensory cortex S1	class	0.9532921086569132	0.059825641706025764	902
scvi	0.15	Dissection Primary somatosensory cortex S1	family	0.9846170886680867	0.043207406772597184	902
scvi	0.15	Dissection Primary somatosensory cortex S1	subclass	0.9335404924132374	0.08226105034646748	902
scvi	0.15	Dissection Primary visual cortexV1	class	0.9519971772548969	0.05712560325681324	902
scvi	0.15	Dissection Primary visual cortexV1	family	0.9834544481733657	0.04232254486176942	902
scvi	0.15	Dissection Primary visual cortexV1	subclass	0.9313010426399841	0.07959464753694263	902
scvi	0.15	Human Multiple Cortical Areas SMART-seq	class	0.8950163292658172	0.070863000136224	902
scvi	0.15	Human Multiple Cortical Areas SMART-seq	family	0.9323001114014761	0.062441306842663497	902
scvi	0.15	Human Multiple Cortical Areas SMART-seq	subclass	0.882231411584636	0.0818493078440615	902
scvi	0.15	Single-nucleus transcriptome data from the dlPFC	class	0.9561775010767225	0.05845897574730531	902
scvi	0.15	Single-nucleus transcriptome data from the dlPFC	family	0.9839636749225907	0.04249817339557677	902
scvi	0.15	Single-nucleus transcriptome data from the dlPFC	subclass	0.9263724307424032	0.08865253205856041	902
scvi	0.15	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9544150105698526	0.057543435076057275	902
scvi	0.15	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9846323283769227	0.042202177697627984	902
scvi	0.15	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9351864914152965	0.08116742561460576	902
scvi	0.15	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9550469819829241	0.056362009718887406	902
scvi	0.15	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9850578628392728	0.04086617423452637	902
scvi	0.15	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9363854905348398	0.07945415616851559	902
scvi	0.15	whole cortex	class	0.9554077591524421	0.058224964700428546	902
scvi	0.15	whole cortex	family	0.9841511161043958	0.042772843531848	902
scvi	0.15	whole cortex	subclass	0.9289925295304663	0.084762395207176	902
scvi	0.2	Dissection Angular gyrus AnG	class	0.9494853207968439	0.061305367940792804	451
scvi	0.2	Dissection Angular gyrus AnG	family	0.9833140269720714	0.04318076871262467	451
scvi	0.2	Dissection Angular gyrus AnG	subclass	0.9307002567671603	0.08295178285139385	451
scvi	0.2	Dissection Anterior cingulate cortex ACC	class	0.9512008518568892	0.06002634427534611	451
scvi	0.2	Dissection Anterior cingulate cortex ACC	family	0.9840985256235715	0.04323552219696114	451
scvi	0.2	Dissection Anterior cingulate cortex ACC	subclass	0.9314670910291264	0.08238656256565725	451
scvi	0.2	Dissection Dorsolateral prefrontal cortex DFC	class	0.9320177681678563	0.06723606817773183	451
scvi	0.2	Dissection Dorsolateral prefrontal cortex DFC	family	0.9642710599881583	0.0535718826319282	451
scvi	0.2	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.9102052780752982	0.08619305084115897	451
scvi	0.2	Dissection Primary auditory cortexA1	class	0.9468664470335741	0.061297818948339355	451
scvi	0.2	Dissection Primary auditory cortexA1	family	0.9818077000449941	0.04361966796892631	451
scvi	0.2	Dissection Primary auditory cortexA1	subclass	0.9281135455714791	0.0824336001150313	451
scvi	0.2	Dissection Primary somatosensory cortex S1	class	0.9521581977950022	0.06032354011274717	451
scvi	0.2	Dissection Primary somatosensory cortex S1	family	0.9837384618559165	0.04343359088813369	451
scvi	0.2	Dissection Primary somatosensory cortex S1	subclass	0.9328488296608936	0.0821608183055461	451
scvi	0.2	Dissection Primary visual cortexV1	class	0.951483566513093	0.058396470239722116	451
scvi	0.2	Dissection Primary visual cortexV1	family	0.9824089284153056	0.04402450861864119	451
scvi	0.2	Dissection Primary visual cortexV1	subclass	0.9313261634687551	0.08180168880060736	451
scvi	0.2	Human Multiple Cortical Areas SMART-seq	class	0.8592348064217038	0.0809251845069793	451
scvi	0.2	Human Multiple Cortical Areas SMART-seq	family	0.8930124026544739	0.07619323966975868	451
scvi	0.2	Human Multiple Cortical Areas SMART-seq	subclass	0.8483641952926785	0.08787919424760318	451
scvi	0.2	Single-nucleus transcriptome data from the dlPFC	class	0.9531596216701025	0.06031213339896087	451
scvi	0.2	Single-nucleus transcriptome data from the dlPFC	family	0.9814571063219105	0.044580007138968765	451
scvi	0.2	Single-nucleus transcriptome data from the dlPFC	subclass	0.924682468628273	0.09097007010213706	451
scvi	0.2	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9510612349011549	0.05918218512200854	451
scvi	0.2	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.98119068422901	0.0435821980635867	451
scvi	0.2	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.931761794479915	0.08292244657629372	451
scvi	0.2	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9537723664563772	0.056680585933616266	451
scvi	0.2	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9836592889341589	0.04113517246602587	451
scvi	0.2	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9350513475841783	0.08049541740318693	451
scvi	0.2	whole cortex	class	0.9501084990109617	0.06105778126229703	451
scvi	0.2	whole cortex	family	0.9786785033236822	0.045719527899378776	451
scvi	0.2	whole cortex	subclass	0.9250065125979158	0.0886806242311308	451
scvi	0.25	Dissection Angular gyrus AnG	class	0.944835273914724	0.06565592081687144	451
scvi	0.25	Dissection Angular gyrus AnG	family	0.9778218852811204	0.04901513907164462	451
scvi	0.25	Dissection Angular gyrus AnG	subclass	0.9266888392207286	0.0865605328782732	451
scvi	0.25	Dissection Anterior cingulate cortex ACC	class	0.9478870946525682	0.0630958125043749	451
scvi	0.25	Dissection Anterior cingulate cortex ACC	family	0.9796285257564464	0.04758175993917881	451
scvi	0.25	Dissection Anterior cingulate cortex ACC	subclass	0.9288647103068	0.08531974580287029	451
scvi	0.25	Dissection Dorsolateral prefrontal cortex DFC	class	0.9246272066342577	0.07204688868888735	451
scvi	0.25	Dissection Dorsolateral prefrontal cortex DFC	family	0.9554811514147621	0.05971095851339156	451
scvi	0.25	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.9032896476317328	0.09032804261846504	451
scvi	0.25	Dissection Primary auditory cortexA1	class	0.9419797606935022	0.06434489079981999	451
scvi	0.25	Dissection Primary auditory cortexA1	family	0.9752009021936969	0.0485146474111987	451
scvi	0.25	Dissection Primary auditory cortexA1	subclass	0.9235426150183088	0.08519097944536674	451
scvi	0.25	Dissection Primary somatosensory cortex S1	class	0.9494451874082538	0.06256879243119721	451
scvi	0.25	Dissection Primary somatosensory cortex S1	family	0.9804043756056396	0.04615537190473694	451
scvi	0.25	Dissection Primary somatosensory cortex S1	subclass	0.9305097236723537	0.08497355080312258	451
scvi	0.25	Dissection Primary visual cortexV1	class	0.9476549654299848	0.06271502446010722	451
scvi	0.25	Dissection Primary visual cortexV1	family	0.9774133092956752	0.04886727628928462	451
scvi	0.25	Dissection Primary visual cortexV1	subclass	0.9281609477428117	0.0855332388021403	451
scvi	0.25	Human Multiple Cortical Areas SMART-seq	class	0.814577381519171	0.10649891910446731	451
scvi	0.25	Human Multiple Cortical Areas SMART-seq	family	0.843890146203507	0.10425372887067842	451
scvi	0.25	Human Multiple Cortical Areas SMART-seq	subclass	0.7971468607177955	0.11104427300630856	451
scvi	0.25	Single-nucleus transcriptome data from the dlPFC	class	0.9458586950706916	0.0705963604971439	451
scvi	0.25	Single-nucleus transcriptome data from the dlPFC	family	0.9727124683458849	0.05818899710502533	451
scvi	0.25	Single-nucleus transcriptome data from the dlPFC	subclass	0.9195420952972193	0.09885684159830377	451
scvi	0.25	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.9441886453788608	0.06560143038777279	451
scvi	0.25	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.9730762784275903	0.05346135206986139	451
scvi	0.25	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9257393742100302	0.08899913945354793	451
scvi	0.25	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.9502363856508536	0.06138482902955196	451
scvi	0.25	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.9796080379260695	0.04698734590299317	451
scvi	0.25	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.9323595635635226	0.084494268040245	451
scvi	0.25	whole cortex	class	0.9368389539479678	0.07645425068197748	451
scvi	0.25	whole cortex	family	0.9646787233588101	0.06512219321437948	451
scvi	0.25	whole cortex	subclass	0.9139777288403618	0.0983470735236305	451
scvi	0.5	Dissection Angular gyrus AnG	class	0.8437981054425813	0.13292725156921317	451
scvi	0.5	Dissection Angular gyrus AnG	family	0.8683078158192048	0.126499936642874	451
scvi	0.5	Dissection Angular gyrus AnG	subclass	0.8285214693310173	0.1423541144705481	451
scvi	0.5	Dissection Anterior cingulate cortex ACC	class	0.8633005815033096	0.11414359044949766	451
scvi	0.5	Dissection Anterior cingulate cortex ACC	family	0.8873561283449222	0.10831874692913457	451
scvi	0.5	Dissection Anterior cingulate cortex ACC	subclass	0.8484177012060645	0.12361476651636555	451
scvi	0.5	Dissection Dorsolateral prefrontal cortex DFC	class	0.7257037232032783	0.172073988644353	451
scvi	0.5	Dissection Dorsolateral prefrontal cortex DFC	family	0.7524315756852831	0.1681606118006392	451
scvi	0.5	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.7012677155884836	0.17703445617565158	451
scvi	0.5	Dissection Primary auditory cortexA1	class	0.8437171935157386	0.13367443378352284	451
scvi	0.5	Dissection Primary auditory cortexA1	family	0.8676954286889567	0.12787655301273268	451
scvi	0.5	Dissection Primary auditory cortexA1	subclass	0.8292083081301137	0.14008606144226882	451
scvi	0.5	Dissection Primary somatosensory cortex S1	class	0.8813124382482977	0.1146024297336011	451
scvi	0.5	Dissection Primary somatosensory cortex S1	family	0.9069592191852225	0.10766068975081185	451
scvi	0.5	Dissection Primary somatosensory cortex S1	subclass	0.8669622342836285	0.1252380349841258	451
scvi	0.5	Dissection Primary visual cortexV1	class	0.8025260382019296	0.13319224185083423	451
scvi	0.5	Dissection Primary visual cortexV1	family	0.8238347196855219	0.1321042219432803	451
scvi	0.5	Dissection Primary visual cortexV1	subclass	0.7870739274110897	0.13975127988343305	451
scvi	0.5	Human Multiple Cortical Areas SMART-seq	class	0.5726092190103182	0.18023888929570056	451
scvi	0.5	Human Multiple Cortical Areas SMART-seq	family	0.6016180891357287	0.1802337591850756	451
scvi	0.5	Human Multiple Cortical Areas SMART-seq	subclass	0.5445659193916733	0.1794028307287334	451
scvi	0.5	Single-nucleus transcriptome data from the dlPFC	class	0.8052874965684912	0.14766975424012907	451
scvi	0.5	Single-nucleus transcriptome data from the dlPFC	family	0.8244823542961904	0.14289810438842077	451
scvi	0.5	Single-nucleus transcriptome data from the dlPFC	subclass	0.7917642279891347	0.15165277630102214	451
scvi	0.5	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.8304577238513565	0.13233005914908078	451
scvi	0.5	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.8539848157363471	0.1302815199235192	451
scvi	0.5	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.8172890767320016	0.1365668181890713	451
scvi	0.5	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.8653908669000628	0.12647825004560928	451
scvi	0.5	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.8898567745665281	0.12188074582653528	451
scvi	0.5	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.8530292524018165	0.13323824894496958	451
scvi	0.5	whole cortex	class	0.7967795358933711	0.16488832521943866	451
scvi	0.5	whole cortex	family	0.8182783044781443	0.1604581954059721	451
scvi	0.5	whole cortex	subclass	0.7823489018279031	0.167494930566263	451
scvi	0.75	Dissection Angular gyrus AnG	class	0.5780470009263895	0.19331285046058838	451
scvi	0.75	Dissection Angular gyrus AnG	family	0.5950170268031378	0.19403815122840942	451
scvi	0.75	Dissection Angular gyrus AnG	subclass	0.5652359395416947	0.19352150538464194	451
scvi	0.75	Dissection Anterior cingulate cortex ACC	class	0.5424422462436624	0.18260355590282462	451
scvi	0.75	Dissection Anterior cingulate cortex ACC	family	0.5575761925462738	0.1832245015496292	451
scvi	0.75	Dissection Anterior cingulate cortex ACC	subclass	0.5296016647813122	0.18115108139647101	451
scvi	0.75	Dissection Dorsolateral prefrontal cortex DFC	class	0.38112650376944035	0.1988527056640096	451
scvi	0.75	Dissection Dorsolateral prefrontal cortex DFC	family	0.39449197061606334	0.2019221654862335	451
scvi	0.75	Dissection Dorsolateral prefrontal cortex DFC	subclass	0.3559901827395578	0.19053507224136423	451
scvi	0.75	Dissection Primary auditory cortexA1	class	0.5534465624410804	0.20425665568918103	451
scvi	0.75	Dissection Primary auditory cortexA1	family	0.5683172104216645	0.20504547731803963	451
scvi	0.75	Dissection Primary auditory cortexA1	subclass	0.5403509960117215	0.20293557915928387	451
scvi	0.75	Dissection Primary somatosensory cortex S1	class	0.5595128350823535	0.18698868218502696	451
scvi	0.75	Dissection Primary somatosensory cortex S1	family	0.5746309416009077	0.188380647615077	451
scvi	0.75	Dissection Primary somatosensory cortex S1	subclass	0.5468982509686433	0.1857632598071259	451
scvi	0.75	Dissection Primary visual cortexV1	class	0.4733123472508285	0.18378888932782192	451
scvi	0.75	Dissection Primary visual cortexV1	family	0.48985044151275176	0.1860417072867185	451
scvi	0.75	Dissection Primary visual cortexV1	subclass	0.459491818937392	0.18220138305384628	451
scvi	0.75	Human Multiple Cortical Areas SMART-seq	class	0.29782691552765705	0.17003903052292174	451
scvi	0.75	Human Multiple Cortical Areas SMART-seq	family	0.31142168371574075	0.17504263439813844	451
scvi	0.75	Human Multiple Cortical Areas SMART-seq	subclass	0.27685014568207245	0.1619210067681425	451
scvi	0.75	Single-nucleus transcriptome data from the dlPFC	class	0.45730778297774705	0.17694992390114012	451
scvi	0.75	Single-nucleus transcriptome data from the dlPFC	family	0.47268733275087715	0.1791399931578874	451
scvi	0.75	Single-nucleus transcriptome data from the dlPFC	subclass	0.44646728065437064	0.17612305242768841	451
scvi	0.75	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	class	0.5455794392463907	0.1950601134532397	451
scvi	0.75	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	family	0.5595186601278169	0.19494638004183948	451
scvi	0.75	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.5343021504687536	0.194041916484838	451
scvi	0.75	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	class	0.5735880308136304	0.20490063804289615	451
scvi	0.75	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	family	0.5895500737968636	0.20531567986530647	451
scvi	0.75	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	subclass	0.5622120917376308	0.2041207184144669	451
scvi	0.75	whole cortex	class	0.4605084998571662	0.18437595182499456	451
scvi	0.75	whole cortex	family	0.47725066007037714	0.1868519949529295	451
scvi	0.75	whole cortex	subclass	0.4477376929317416	0.18366316790727585	451
seurat	0.0	Dissection Angular gyrus AnG	class	0.9495228694505793	0.06259806156000428	902
seurat	0.0	Dissection Angular gyrus AnG	family	0.9831369353541178	0.04551758051649744	902
seurat	0.0	Dissection Angular gyrus AnG	subclass	0.9313797162837677	0.08161359204908561	902
seurat	0.0	Dissection Anterior cingulate cortex ACC	class	0.9501632347812039	0.06281035948126541	902
seurat	0.0	Dissection Anterior cingulate cortex ACC	family	0.9820829129804485	0.04667465036282843	902
seurat	0.0	Dissection Anterior cingulate cortex ACC	subclass	0.9312438704335274	0.08356961771824319	902
seurat	0.0	Dissection Dorsolateral prefrontal cortex DFC	class	0.9202783004540674	0.08297272095552864	902
