"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"	"key"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	0.935567424985154	0.0100880014834805	Inf	1	-6.17671595923219	1.23780063532308e-07	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.70227179502497	0.0258935258465748	Inf	1	103.744427004216	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	0.957703293780664	0.0102758192526047	Inf	1	-4.02783605827144	0.00867848811632854	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.903820774174117	0.00983788338686491	Inf	1	-9.29042826980605	2.10609307771392e-13	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.95900374741398	0.0103220196378196	Inf	1	-3.88917892044761	0.0148231999954567	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.664189115695241	0.00727668017743334	Inf	1	-37.3492370883957	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.681861861242917	0.00743363722416283	Inf	1	-35.1246800546611	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.22852903570258	0.012576309306957	Inf	1	20.1054878136228	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.691373022838746	0.00756756392665753	Inf	1	-33.7187810406873	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.665489347084563	0.00732925919081056	Inf	1	-36.9763140330515	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	0.809691409125327	0.00868701999576634	Inf	1	-19.6761997722929	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.75848818943149	0.0178292385015449	Inf	1	55.6718390063904	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.58073781127623	0.00651877099046201	Inf	1	-48.414860364401	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.563457087478178	0.00633409623973044	Inf	1	-51.0309745604509	0	"class"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.578002840883149	0.00648525915801152	Inf	1	-48.8565782597641	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.470760908127098	0.0045766565081714	Inf	1	-77.4962230758511	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.472524027904168	0.00457791915001659	Inf	1	-77.3791558807827	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.43397965565774	0.00425273609653089	Inf	1	-85.184647549262	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.25349702413717	0.0105530873618115	Inf	1	26.8368562744591	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.444247773658656	0.00432667781938807	Inf	1	-83.3088539193939	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.419253404807911	0.00415627430712797	Inf	1	-87.6863438199633	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.44485101229749	0.00435005245351537	Inf	1	-82.834949160049	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.308095981137451	0.00307925730843733	Inf	1	-117.799486389039	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.316293799725918	0.00314151224988525	Inf	1	-115.893437479956	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.569875129938605	0.00522739507883649	Inf	1	-61.3044246844572	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.320705721864323	0.00320141643827354	Inf	1	-113.923509125839	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.30869911668444	0.00310466948137669	Inf	1	-116.869542481046	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.375589818047391	0.00365700208588466	Inf	1	-100.573964790003	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.815706146395373	0.00738737445711441	Inf	1	-22.4924624015739	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.269385603468491	0.00277340714764361	Inf	1	-127.398980637707	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.261369631168564	0.00269592884391076	Inf	1	-130.089082650494	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.268116938615776	0.00275880581882507	Inf	1	-127.92887361615	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	1.00374525528062	0.0107141233830256	Inf	1	0.350216240344483	1	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	0.921868507273277	0.00993091751526584	Inf	1	-7.55181742323197	8.27360402411159e-12	"class"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.6627041508696	0.0254787745469833	Inf	1	102.347879729435	0	"class"
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	0.943680254645775	0.0101157391473995	Inf	1	-5.40772614602842	1.18674827398468e-05	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.890586702442844	0.00968510208305071	Inf	1	-10.6551867471604	1.84741111297626e-13	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.944961666565115	0.0101615507374042	Inf	1	-5.26446677878806	2.5968778497365e-05	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.654463817658942	0.0071631424669055	Inf	1	-38.7333803565501	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.671877792453667	0.00731739843513628	Inf	1	-36.5145569591336	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.21054046778401	0.0123769582833582	Inf	1	18.6874870598517	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.681249688170238	0.00744928836429876	Inf	1	-35.1015555061542	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.655745010588467	0.00721485822653457	Inf	1	-38.3532724404535	0	"class"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	0.797835613712401	0.00855070550791594	Inf	1	-21.073504148929	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.73273976728574	0.01754540268393	Inf	1	54.2873660173809	0	"class"
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.572234437519951	0.00641739680558221	Inf	1	-49.7748543913595	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.555206744350145	0.00623571775286612	Inf	1	-52.3904120135541	0	"class"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.569539513555762	0.00638452877721114	Inf	1	-50.2165855587266	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	0.918428757120801	0.00986538460061923	Inf	1	-7.9216341786634	7.2508665738269e-13	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.65276885430974	0.0252892910383089	Inf	1	102.337853443965	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	0.940159118741689	0.0100483672996441	Inf	1	-5.77343473750967	1.4601048234919e-06	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.887263673484428	0.00962155719163556	Inf	1	-11.0302662583197	1.24344978758018e-13	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.941435749353489	0.0100939602362699	Inf	1	-5.62860071405559	3.40316949953845e-06	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.652021829459083	0.00710987663538088	Inf	1	-39.2207781780059	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.669370827826061	0.00726290221096671	Inf	1	-36.9957999074321	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.20602360152187	0.0122789264668233	Inf	1	18.3992302339163	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.678707754369192	0.00739390091972415	Inf	1	-35.5756908481397	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.653298241898181	0.0071616433998064	Inf	1	-38.8350983728802	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	0.794858665099594	0.00848581867400012	Inf	1	-21.505569574499	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.72627442886524	0.0174044027709347	Inf	1	54.1521836228639	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.570099270217693	0.00637086912045603	Inf	1	-50.2858087485566	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.55313511215047	0.00619065930347348	Inf	1	-52.9088405279818	0	"class"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.567414401771231	0.00633825957951329	Inf	1	-50.7290827492984	0	"class"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	2.88837738773115	0.0278745477050169	Inf	1	109.909841733416	0	"class"
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.02366036717863	0.0110406911302971	Inf	1	2.16816968893479	0.820009048924156	"class"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.96606695577121	0.010568577262895	Inf	1	-3.15564648136846	0.157188050318406	"class"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.02505038311824	0.011090367524513	Inf	1	2.28680936825485	0.744048015580188	"class"
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.70993185307385	0.00781993934637928	Inf	1	-31.1016380783887	0	"class"
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.728821721484945	0.00798925531111724	Inf	1	-28.8569265758858	0	"class"
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.3131378913947	0.0135299251907041	Inf	1	26.4395040688242	0	"class"
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.738987917252161	0.00813286188082856	Inf	1	-27.4841032585417	0	"class"
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.711321631463519	0.00787612669857628	Inf	1	-30.7635864448457	0	"class"
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	0.865454896677463	0.00933906028895092	Inf	1	-13.3908813548932	0	"class"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.87959535835634	0.0191878675811176	Inf	1	61.8167130091381	0	"class"
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.620733253175682	0.00700306380866659	Inf	1	-42.2670761453978	0	"class"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.602262405071574	0.00680449251564893	Inf	1	-44.8798206363514	0	"class"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.617809925235822	0.00696728072138631	Inf	1	-42.7026664279965	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.354406723832831	0.00339824884731241	Inf	1	-108.18209213088	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.334467012473763	0.00326606203450095	Inf	1	-112.157687572087	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.354887968404791	0.00341573150587767	Inf	1	-107.633547290827	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.245789160408678	0.00242924938052801	Inf	1	-141.982666052847	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.25232911896511	0.00247793310559132	Inf	1	-140.222711809883	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.454628227243597	0.00411125311170169	Inf	1	-87.1686033500146	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.255848809920453	0.00252510877839158	Inf	1	-138.11882711405	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.246270322737248	0.00244964807716071	Inf	1	-140.879369499966	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.299633593710304	0.00288166075844995	Inf	1	-125.315542252272	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	0.650744382067327	0.00579815270261906	Inf	1	-48.2196259288563	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.214907254090946	0.00219001791723923	Inf	1	-150.880214676731	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.208512366711421	0.00212908414533317	Inf	1	-153.538650850799	0	"class"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.213895153680426	0.00217827223917944	Inf	1	-151.442931376534	0	"class"
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.94373777352917	0.0102749689515018	Inf	1	-5.31864971498963	1.93606843936767e-05	"class"
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.00135788781532	0.01078066366723	Inf	1	0.126041343085339	1	"class"
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.693522847847023	0.00759505497564225	Inf	1	-33.4177061520935	0	"class"
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.71197610540857	0.00775930236435383	Inf	1	-31.1711094749504	0	"class"
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.28278668735991	0.013128178906575	Inf	1	24.3338045964594	0	"class"
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.72190732487664	0.00789904961959275	Inf	1	-29.7807526940137	0	"class"
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.694880503603004	0.00765026706168347	Inf	1	-33.0638384686004	0	"class"
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	0.845451210602983	0.00906795401675073	Inf	1	-15.6527505093932	0	"class"
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.83615134337653	0.0186140692605795	Inf	1	59.9426825529289	0	"class"
"whole cortex seurat / whole cortex scvi"	0.606385939202202	0.00680389897616315	Inf	1	-44.582918398325	0	"class"
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.588342016924526	0.00661110326714032	Inf	1	-47.2060638548244	0	"class"
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.603530179583495	0.00676894159420537	Inf	1	-45.023011617144	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.06105521671626	0.0115867167300829	Inf	1	5.42710002943426	1.06574054067332e-05	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.734868167090047	0.00816300312740127	Inf	1	-27.7332424521848	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.754421541002951	0.00834067646708716	Inf	1	-25.4894197660186	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.35926178154642	0.014142127848314	Inf	1	29.5015140006269	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.764944823790426	0.00848992822583051	Inf	1	-24.1425090694793	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.736306761362801	0.00822085197469867	Inf	1	-27.4168326389651	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.895853948328635	0.00975202104847265	Inf	1	-10.1029438487906	2.1005419625908e-13	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.94561603326538	0.0200569406546258	Inf	1	64.5642085710366	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.642536471688084	0.00730728986623527	Inf	1	-38.8946181286368	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.62341683614547	0.0070996564674813	Inf	1	-41.4934629448188	0	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.639510462028613	0.00726959280717857	Inf	1	-39.3274602142884	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.692582398646796	0.0076087077575602	Inf	1	-33.4360258711355	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.711010632733819	0.00777345571954925	Inf	1	-31.196279794346	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.28104716901826	0.0131583749160473	Inf	1	24.1129321248673	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.720928385006922	0.00791313733634893	Inf	1	-29.8110487854353	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.6939382133585	0.0076636319893986	Inf	1	-33.0842918389309	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.84430473948482	0.00908504921680039	Inf	1	-15.7282186131848	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.833661436854	0.0186542504366488	Inf	1	59.5990702042735	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.605563651698161	0.00681503365352711	Inf	1	-44.5702953253962	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.587544197817348	0.00662164356909496	Inf	1	-47.1874145774186	0	"class"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.602711764622165	0.00677974893638256	Inf	1	-45.0109189161316	0	"class"
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	1.0266080023446	0.0101706774582467	Inf	1	2.65064906280638	0.465554370039085	"class"
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.84966752190242	0.0171482536960965	Inf	1	66.3365768028776	0	"class"
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.04092796238471	0.0103381629122804	Inf	1	4.03885232212337	0.00830793165333277	"class"
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	1.00195762224734	0.0100214138041604	Inf	1	0.195534999244786	1	"class"
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.2190675667393	0.0118569101238088	Inf	1	20.3662297468388	0	"class"
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.64757152424998	0.0242451321017181	Inf	1	106.321919717836	0	"class"
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.874356109657627	0.00891567252987188	Inf	1	-13.1675588074756	0	"class"
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.848338333410325	0.00866570967599108	Inf	1	-16.1015178614912	0	"class"
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.870238351133056	0.00887564836501476	Inf	1	-13.62748985733	0	"class"
